street,city,state,zip,beds,baths,sq__ft,sale_date,price,latitude,longitude,s_price,n_price,s_sq__ft,n_sq__ft,b_price,p_price,d_Condo,d_Multi-Family,d_Residential,d_Unkown
1740 HIGH ST,AUBURN,CA,95603,3,3,0,2008-05-20T00:00:00Z,504000.0,38.891935,-121.08434,2.012435040262808,0.5688709398022506,-1.5429526333491657,0.0,3,10,0.0,0.0,1.0,0.0
2733 DANA LOOP,EL DORADO HILLS,CA,95762,0,0,0,2008-05-20T00:00:00Z,541000.0,38.628459,-121.055078,2.285725014627031,0.6107622059261423,-1.5429526333491657,0.0,4,10,0.0,0.0,1.0,0.0
2733 DANA LOOP,EL DORADO HILLS,CA,95762,0,0,0,2008-05-20T00:00:00Z,541000.0,38.628459,-121.055078,2.285725014627031,0.6107622059261423,-1.5429526333491657,0.0,4,10,0.0,0.0,1.0,0.0
9741 SADDLEBRED CT,WILTON,CA,95693,0,0,0,2008-05-20T00:00:00Z,560000.0,38.408841,-121.198039,2.426063109570821,0.6322739371789515,-1.5429526333491657,0.0,4,10,0.0,0.0,1.0,0.0
7756 TIGERWOODS DR,SACRAMENTO,CA,95829,5,3,3984,2008-05-20T00:00:00Z,572500.0,38.47643,-121.309243,2.518390803612788,0.6464263919505366,3.1660033894600605,0.6843009275163174,4,10,0.0,0.0,1.0,0.0
5709 RIVER OAK WAY,CARMICHAEL,CA,95608,4,2,2222,2008-05-20T00:00:00Z,582000.0,38.602461,-121.330979,2.5885598510846832,0.6571822575769413,1.0833777588903173,0.3816557883888698,4,10,0.0,0.0,1.0,0.0
5709 RIVER OAK WAY,CARMICHAEL,CA,95608,4,2,2222,2008-05-20T00:00:00Z,582000.0,38.602461,-121.330979,2.5885598510846832,0.6571822575769413,1.0833777588903173,0.3816557883888698,4,10,0.0,0.0,1.0,0.0
2981 WRINGER DR,ROSEVILLE,CA,95661,4,3,3838,2008-05-20T00:00:00Z,613401.0,38.735373,-121.227072,2.820494404733628,0.6927343561595446,2.993436225973578,0.659223634489866,4,10,0.0,0.0,1.0,0.0
8616 ROCKPORTE CT,ROSEVILLE,CA,95747,4,2,0,2008-05-20T00:00:00Z,327896.0454545455,38.742118,-121.359909,0.7116932774745517,0.3694866796581056,-1.5429526333491657,0.0,2,9,0.0,0.0,1.0,0.0
4128 HILL ST,FAIR OAKS,CA,95628,5,5,2846,2008-05-20T00:00:00Z,680000.0,38.64167,-121.262099,3.3124089723737056,0.768137502986168,1.820925087764052,0.488835451734799,4,10,0.0,0.0,1.0,0.0
1409 47TH ST,SACRAMENTO,CA,95819,5,2,2484,2008-05-20T00:00:00Z,699000.0,38.563244,-121.446876,3.452747067317496,0.7896492342389773,1.39305307966743,0.42665750601167984,4,10,0.0,0.0,1.0,0.0
3935 EL MONTE DR,LOOMIS,CA,95650,4,4,1624,2008-05-20T00:00:00Z,839000.0,38.813337,-121.133348,4.486817240587527,0.9481567276807296,0.3765615687196554,0.278941944349021,5,10,0.0,0.0,1.0,0.0
5840 WALERGA RD,SACRAMENTO,CA,95842,2,1,840,2008-05-19T00:00:00Z,40000.0,38.673678,-121.357471,-1.4147689625750115,0.043531818681013856,-0.5501004598652927,0.14428031604259706,1,1,1.0,0.0,0.0,0.0
923 FULTON AVE,SACRAMENTO,CA,95825,1,1,484,2008-05-19T00:00:00Z,48000.0,38.582279,-121.401482,-1.3556792383881529,0.05258938973482829,-0.9708806667227436,0.0831329440054964,1,1,1.0,0.0,0.0,0.0
923 FULTON AVE,SACRAMENTO,CA,95825,1,1,484,2008-05-19T00:00:00Z,48000.0,38.582279,-121.401482,-1.3556792383881529,0.05258938973482829,-0.9708806667227436,0.0831329440054964,1,1,1.0,0.0,0.0,0.0
261 REDONDO AVE,SACRAMENTO,CA,95815,3,1,970,2008-05-19T00:00:00Z,61500.0,38.620685,-121.46053899999998,-1.2559653288228283,0.06787404088814013,-0.39644476634993137,0.16660941257299894,1,1,0.0,0.0,1.0,0.0
4030 BROADWAY,SACRAMENTO,CA,95817,2,1,623,2008-05-19T00:00:00Z,62050.0,38.546798,-121.46003799999998,-1.2519029102849817,0.06849674889808988,-0.8065872713486265,0.10700790106492614,1,1,0.0,0.0,1.0,0.0
3660 22ND AVE,SACRAMENTO,CA,95820,2,1,932,2008-05-19T00:00:00Z,65000.0,38.532718,-121.46747,-1.2301135744910776,0.07183672822418394,-0.4413595075313447,0.1600824458948815,1,1,0.0,0.0,1.0,0.0
3924 HIGH ST,SACRAMENTO,CA,95838,2,1,796,2008-05-19T00:00:00Z,65000.0,38.638797,-121.435049,-1.2301135744910776,0.07183672822418394,-0.6021070022858764,0.136722775678461,1,1,0.0,0.0,1.0,0.0
4734 14TH AVE,SACRAMENTO,CA,95820,2,1,834,2008-05-19T00:00:00Z,68000.0,38.539447,-121.450858,-1.2079549279210051,0.07523331736936435,-0.5571922611044632,0.1432497423565785,1,1,0.0,0.0,1.0,0.0
4734 14TH AVE,SACRAMENTO,CA,95820,2,1,834,2008-05-19T00:00:00Z,68000.0,38.539447,-121.450858,-1.2079549279210051,0.07523331736936435,-0.5571922611044632,0.1432497423565785,1,1,0.0,0.0,1.0,0.0
5050 RHODE ISLAND DR Unit 4,SACRAMENTO,CA,95841,2,1,924,2008-05-19T00:00:00Z,77000.0,38.658739,-121.33356100000002,-1.1414789882107892,0.08542308480490557,-0.4508152425169054,0.15870834764685676,1,1,1.0,0.0,0.0,0.0
4513 GREENHOLME DR,SACRAMENTO,CA,95842,2,1,795,2008-05-19T00:00:00Z,82732.0,38.669104,-121.359008,-1.0991412008309045,0.09191283446496362,-0.6032889691590716,0.13655101339745793,1,1,1.0,0.0,0.0,0.0
3845 ELM ST,SACRAMENTO,CA,95838,3,1,1250,2008-05-19T00:00:00Z,84000.0,38.637337,-121.432835,-1.0897754795472874,0.0933484594769932,-0.06549404185530705,0.21470285125386465,1,1,0.0,0.0,1.0,0.0
3845 ELM ST,SACRAMENTO,CA,95838,3,1,1250,2008-05-19T00:00:00Z,84000.0,38.637337,-121.432835,-1.0897754795472874,0.0933484594769932,-0.06549404185530705,0.21470285125386465,1,1,0.0,0.0,1.0,0.0
3908 17TH AVE,SACRAMENTO,CA,95820,2,1,984,2008-05-19T00:00:00Z,84675.0,38.53728,-121.463531,-1.0847897840690213,0.0941126920346588,-0.37989723012520016,0.16901408450704225,1,1,0.0,0.0,1.0,0.0
7109 CHANDLER DR,SACRAMENTO,CA,95828,3,1,1013,2008-05-19T00:00:00Z,85000.0,38.497237,-121.42418700000002,-1.08238926402393,0.09448065585872,-0.34562019080254264,0.17399519065613192,1,1,0.0,0.0,1.0,0.0
7109 CHANDLER DR,SACRAMENTO,CA,95828,3,1,1013,2008-05-19T00:00:00Z,85000.0,38.497237,-121.42418700000002,-1.08238926402393,0.09448065585872,-0.34562019080254264,0.17399519065613192,1,1,0.0,0.0,1.0,0.0
7541 SKELTON WAY,SACRAMENTO,CA,95822,3,1,1012,2008-05-19T00:00:00Z,90000.0,38.484274,-121.488851,-1.0454581864071433,0.10014163776735402,-0.3468021576757377,0.17382342837512882,1,2,0.0,0.0,1.0,0.0
7541 SKELTON WAY,SACRAMENTO,CA,95822,3,1,1012,2008-05-19T00:00:00Z,90000.0,38.484274,-121.488851,-1.0454581864071433,0.10014163776735402,-0.3468021576757377,0.17382342837512882,1,2,0.0,0.0,1.0,0.0
9058 MONTOYA ST,SACRAMENTO,CA,95826,2,1,795,2008-05-19T00:00:00Z,90000.0,38.559144,-121.368387,-1.0454581864071433,0.10014163776735402,-0.6032889691590716,0.13655101339745793,1,2,1.0,0.0,0.0,0.0
1016 CONGRESS AVE,SACRAMENTO,CA,95838,2,2,918,2008-05-19T00:00:00Z,91000.0,38.630151,-121.442789,-1.0380719708837858,0.10127383414908082,-0.4579070437560759,0.1576777739608382,1,2,0.0,0.0,1.0,0.0
540 MORRISON AVE,SACRAMENTO,CA,95838,3,1,1082,2008-05-19T00:00:00Z,95000.0,38.637704,-121.453946,-1.0085271087903565,0.10580261967598804,-0.26406447655208165,0.18584678804534524,1,2,0.0,0.0,1.0,0.0
5303 JERRETT WAY,SACRAMENTO,CA,95842,2,1,964,2008-05-19T00:00:00Z,97500.0,38.663282,-121.359631,-0.9900615699819628,0.10863311063030504,-0.4035365675891019,0.1655788388869804,1,2,0.0,0.0,1.0,0.0
2820 DEL PASO BLVD,SACRAMENTO,CA,95815,4,2,1404,2008-05-19T00:00:00Z,100000.0,38.617718,-121.440089,-0.9715960311735696,0.11146360158462204,0.11652885661673633,0.2411542425283408,1,2,0.0,1.0,0.0,0.0
3715 TALLYHO DR Unit 78HIGH,SACRAMENTO,CA,95826,1,1,625,2008-05-19T00:00:00Z,100000.0,38.544627,-121.35796,-0.9715960311735696,0.11146360158462204,-0.8042233376022363,0.10735142562693233,1,2,1.0,0.0,0.0,0.0
6013 ROWAN WAY,CITRUS HEIGHTS,CA,95621,2,1,888,2008-05-19T00:00:00Z,178384.52380952382,38.675893,-121.2963,-0.3926310446206893,0.2002102758251434,-0.4933660499519285,0.15252490553074546,2,4,0.0,0.0,1.0,0.0
2987 PONDEROSA LN,SACRAMENTO,CA,95815,4,2,1120,2008-05-19T00:00:00Z,102750.0,38.622243,-121.457863,-0.9512839384843368,0.11457714163437074,-0.21914973537066834,0.19237375472346271,1,2,0.0,0.0,1.0,0.0
3732 LANKERSHIM WAY,NORTH HIGHLANDS,CA,95660,3,1,1331,2008-05-19T00:00:00Z,112500.0,38.68972,-121.378399,-0.8792683371316024,0.1256160563562071,0.030245274873494987,0.2286155960151151,1,2,0.0,0.0,1.0,0.0
2216 DUNLAP DR,SACRAMENTO,CA,95821,3,1,1014,2008-05-19T00:00:00Z,113000.0,38.623738,-121.41305,-0.8755752293699237,0.1261821545470705,-0.34443822392934753,0.17416695293713502,1,2,0.0,0.0,1.0,0.0
2216 DUNLAP DR,SACRAMENTO,CA,95821,3,1,1014,2008-05-19T00:00:00Z,113000.0,38.623738,-121.41305,-0.8755752293699237,0.1261821545470705,-0.34443822392934753,0.17416695293713502,1,2,0.0,0.0,1.0,0.0
3503 21ST AVE,SACRAMENTO,CA,95820,4,2,1448,2008-05-19T00:00:00Z,114000.0,38.53361,-121.469308,-0.8681890138465663,0.1273143509287973,0.16853539903732015,0.2487117828924768,1,2,0.0,0.0,1.0,0.0
523 EXCHANGE ST,SACRAMENTO,CA,95838,3,1,966,2008-05-19T00:00:00Z,114000.0,38.659414,-121.45408,-0.8681890138465663,0.1273143509287973,-0.4011726338427117,0.16592236344898662,1,2,0.0,0.0,1.0,0.0
8101 PORT ROYALE WAY,SACRAMENTO,CA,95823,2,1,779,2008-05-19T00:00:00Z,114750.0,38.463929,-121.438667,-0.8626493522040483,0.1281634982150924,-0.622200439130193,0.13380281690140844,1,2,0.0,0.0,1.0,0.0
8101 PORT ROYALE WAY,SACRAMENTO,CA,95823,2,1,779,2008-05-19T00:00:00Z,114750.0,38.463929,-121.438667,-0.8626493522040483,0.1281634982150924,-0.622200439130193,0.13380281690140844,1,2,0.0,0.0,1.0,0.0
8020 WALERGA RD,ANTELOPE,CA,95843,2,2,836,2008-05-19T00:00:00Z,229776.64864864864,38.71607,-121.364468,-0.013037734355625556,0.25839625361725266,-0.554828327358073,0.14359326691858468,2,6,1.0,0.0,0.0,0.0
8020 WALERGA RD,ANTELOPE,CA,95843,2,2,836,2008-05-19T00:00:00Z,229776.64864864864,38.71607,-121.364468,-0.013037734355625556,0.25839625361725266,-0.554828327358073,0.14359326691858468,2,6,1.0,0.0,0.0,0.0
167 VALLEY OAK DR,ROSEVILLE,CA,95678,2,2,1100,2008-05-19T00:00:00Z,115000.0,38.732429,-121.288069,-0.8608027983232089,0.1284465473105241,-0.2427890728345701,0.1889385091034009,1,2,1.0,0.0,0.0,0.0
167 VALLEY OAK DR,ROSEVILLE,CA,95678,2,2,1100,2008-05-19T00:00:00Z,115000.0,38.732429,-121.288069,-0.8608027983232089,0.1284465473105241,-0.2427890728345701,0.1889385091034009,1,2,1.0,0.0,0.0,0.0
7876 BURLINGTON WAY,SACRAMENTO,CA,95832,3,1,1174,2008-05-19T00:00:00Z,116100.0,38.470093,-121.468347,-0.8526779612475158,0.1296919633304236,-0.15532352421813364,0.20164891789762968,1,2,0.0,0.0,1.0,0.0
3726 JONKO AVE,NORTH HIGHLANDS,CA,95660,3,2,1207,2008-05-19T00:00:00Z,119250.0,38.656131,-121.377265,-0.8294113823489401,0.13325838193286302,-0.11631861740269578,0.2073170731707317,1,2,0.0,0.0,1.0,0.0
3726 JONKO AVE,NORTH HIGHLANDS,CA,95660,3,2,1207,2008-05-19T00:00:00Z,119250.0,38.656131,-121.377265,-0.8294113823489401,0.13325838193286302,-0.11631861740269578,0.2073170731707317,1,2,0.0,0.0,1.0,0.0
7342 GIGI PL,SACRAMENTO,CA,95828,4,4,1995,2008-05-19T00:00:00Z,120000.0,38.490704,-121.410176,-0.8238717207064221,0.1341075292191581,0.8150712786750326,0.34266575060116805,1,2,0.0,1.0,0.0,0.0
2610 PHYLLIS AVE,SACRAMENTO,CA,95820,2,1,804,2008-05-19T00:00:00Z,120000.0,38.53105,-121.479574,-0.8238717207064221,0.1341075292191581,-0.5926512673003158,0.13809687392648573,1,2,0.0,0.0,1.0,0.0
4200 COMMERCE WAY Unit 711,SACRAMENTO,CA,95834,2,2,958,2008-05-19T00:00:00Z,120000.0,38.647523,-121.523217,-0.8238717207064221,0.1341075292191581,-0.4106283688282724,0.16454826520096186,1,2,1.0,0.0,0.0,0.0
4200 COMMERCE WAY Unit 711,SACRAMENTO,CA,95834,2,2,958,2008-05-19T00:00:00Z,120000.0,38.647523,-121.523217,-0.8238717207064221,0.1341075292191581,-0.4106283688282724,0.16454826520096186,1,2,1.0,0.0,0.0,0.0
4621 COUNTRY SCENE WAY,SACRAMENTO,CA,95823,3,2,1366,2008-05-19T00:00:00Z,120108.0,38.470187,-121.448149,-0.8230740094298995,0.1342298064283846,0.07161411543532302,0.2346272758502233,1,2,0.0,0.0,1.0,0.0
5380 VILLAGE WOOD DR,SACRAMENTO,CA,95823,2,2,901,2008-05-19T00:00:00Z,121500.0,38.454949,-121.440578,-0.8127923974213861,0.13580582379174833,-0.4780004806003924,0.15475781518378565,1,2,0.0,0.0,1.0,0.0
5380 VILLAGE WOOD DR,SACRAMENTO,CA,95823,2,2,901,2008-05-19T00:00:00Z,121500.0,38.454949,-121.440578,-0.8127923974213861,0.13580582379174833,-0.4780004806003924,0.15475781518378565,1,2,0.0,0.0,1.0,0.0
2621 EVERGREEN ST,SACRAMENTO,CA,95815,3,1,696,2008-05-19T00:00:00Z,121725.0,38.613103,-121.44408500000002,-0.8111304989286306,0.13606056797763685,-0.7203036896053852,0.11954654757815185,1,2,0.0,0.0,1.0,0.0
2621 EVERGREEN ST,SACRAMENTO,CA,95815,3,1,696,2008-05-19T00:00:00Z,121725.0,38.613103,-121.44408500000002,-0.8111304989286306,0.13606056797763685,-0.7203036896053852,0.11954654757815185,1,2,0.0,0.0,1.0,0.0
201 CARLO CT,GALT,CA,95632,3,2,1080,2008-05-19T00:00:00Z,242673.27272727274,38.24227,-121.31032,0.0822195106128122,0.27299776473556164,-0.2664284102984718,0.18550326348333904,2,7,0.0,0.0,1.0,0.0
6743 21ST ST,SACRAMENTO,CA,95822,3,2,1104,2008-05-19T00:00:00Z,123000.0,38.50372,-121.490657,-0.80171307413635,0.13750411836433854,-0.2380612053417897,0.18962555822741325,1,2,0.0,0.0,1.0,0.0
3128 VIA GRANDE,SACRAMENTO,CA,95825,2,1,972,2008-05-19T00:00:00Z,167827.33333333337,38.598321,-121.39161,-0.4706087287989677,0.1882574629667999,-0.3940808326035412,0.16695293713500514,1,4,0.0,0.0,1.0,0.0
2847 BELGRADE WAY,SACRAMENTO,CA,95833,4,2,1390,2008-05-19T00:00:00Z,125573.0,38.617173,-121.482541,-0.7827083415947514,0.1404172596545216,0.09998132039200512,0.2387495705942975,1,2,0.0,0.0,1.0,0.0
7741 MILLDALE CIR,ELVERTA,CA,95626,4,2,1354,2008-05-19T00:00:00Z,126714.0,38.705834,-121.43919,-0.7742806696826007,0.14170909572607188,0.057430512956981976,0.2325661284781862,1,2,0.0,0.0,1.0,0.0
9013 CASALS ST,SACRAMENTO,CA,95826,2,1,795,2008-05-19T00:00:00Z,126960.0,38.557045,-121.37167,-0.7724636606638547,0.14198761603597668,-0.6032889691590716,0.13655101339745793,1,2,1.0,0.0,0.0,0.0
227 MAHAN CT Unit 1,ROSEVILLE,CA,95678,2,1,780,2008-05-19T00:00:00Z,127000.0,38.749723,-121.27008,-0.7721682120429205,0.14203290389124573,-0.6210184722569979,0.13397457918241154,1,2,1.0,0.0,0.0,0.0
7349 FLETCHER FARM DR,SACRAMENTO,CA,95828,4,2,1587,2008-05-19T00:00:00Z,127500.0,38.49069,-121.382619,-0.7684751042812418,0.14259900208210916,0.3328287944114372,0.2725867399519066,1,3,0.0,0.0,1.0,0.0
7226 LARCHMONT DR,NORTH HIGHLANDS,CA,95660,3,2,1209,2008-05-19T00:00:00Z,132450.03846153847,38.699269,-121.376334,-0.7319130533554103,0.1482034177176715,-0.1139546836563056,0.2076605977327379,1,3,0.0,0.0,1.0,0.0
7226 LARCHMONT DR,NORTH HIGHLANDS,CA,95660,3,2,1209,2008-05-19T00:00:00Z,132450.03846153847,38.699269,-121.376334,-0.7319130533554103,0.1482034177176715,-0.1139546836563056,0.2076605977327379,1,3,0.0,0.0,1.0,0.0
4114 35TH AVE,SACRAMENTO,CA,95824,2,1,1139,2008-05-19T00:00:00Z,133105.0,38.520941,-121.459355,-0.7270753662728238,0.14894496280168787,-0.1966923647799617,0.19563723806252148,1,3,0.0,0.0,1.0,0.0
617 M ST,RIO LINDA,CA,95673,2,2,1690,2008-05-19T00:00:00Z,136500.0,38.691104,-121.451832,-0.7019991645710255,0.1527887695176504,0.4545713823505312,0.29027825489522496,1,3,0.0,0.0,1.0,0.0
7032 FAIR OAKS BLVD,CARMICHAEL,CA,95608,3,2,1245,2008-05-19T00:00:00Z,139500.0,38.628563,-121.328297,-0.6798405180009534,0.1561853586628308,-0.07140387622128247,0.2138440398488492,1,3,1.0,0.0,0.0,0.0
7032 FAIR OAKS BLVD,CARMICHAEL,CA,95608,3,2,1245,2008-05-19T00:00:00Z,139500.0,38.628563,-121.328297,-0.6798405180009534,0.1561853586628308,-0.07140387622128247,0.2138440398488492,1,3,1.0,0.0,0.0,0.0
2421 SANTINA WAY,ELVERTA,CA,95626,3,2,1416,2008-05-19T00:00:00Z,129366.0,38.71865,-121.407763,-0.7546924261146569,0.14471168053041136,0.13071245909507734,0.2432153899003779,1,3,0.0,0.0,1.0,0.0
2368 CRAIG AVE,SACRAMENTO,CA,95832,3,2,1300,2008-05-19T00:00:00Z,140800.0,38.47807,-121.48114,-0.6702384378205888,0.15765721395907564,-0.006395698195552704,0.22329096530401926,1,3,0.0,0.0,1.0,0.0
2123 AMANDA WAY,SACRAMENTO,CA,95822,3,2,1120,2008-05-19T00:00:00Z,145000.0,38.484896,-121.486948,-0.6392163326224878,0.1624124387623282,-0.21914973537066834,0.19237375472346271,1,3,0.0,0.0,1.0,0.0
7620 DARLA WAY,SACRAMENTO,CA,95828,4,2,1590,2008-05-19T00:00:00Z,147000.0,38.478502,-121.403517,-0.6244439015757731,0.1646768315257818,0.3363746950310225,0.27310202679491585,1,3,0.0,0.0,1.0,0.0
7620 DARLA WAY,SACRAMENTO,CA,95828,4,2,1590,2008-05-19T00:00:00Z,147000.0,38.478502,-121.403517,-0.6244439015757731,0.1646768315257818,0.3363746950310225,0.27310202679491585,1,3,0.0,0.0,1.0,0.0
8344 FIELDPOPPY CIR,SACRAMENTO,CA,95828,3,2,1407,2008-05-19T00:00:00Z,149600.0,38.479083,-121.400702,-0.6052397412150439,0.1676205421182715,0.1200747572363216,0.2416695293713501,1,3,0.0,0.0,1.0,0.0
8344 FIELDPOPPY CIR,SACRAMENTO,CA,95828,3,2,1407,2008-05-19T00:00:00Z,149600.0,38.479083,-121.400702,-0.6052397412150439,0.1676205421182715,0.1200747572363216,0.2416695293713501,1,3,0.0,0.0,1.0,0.0
3624 20TH AVE,SACRAMENTO,CA,95820,5,2,1516,2008-05-19T00:00:00Z,143451.04166666663,38.534508,-121.467907,-0.6506572727091885,0.1606587137418826,0.2489091464145861,0.26039161800068705,1,3,0.0,0.0,1.0,0.0
10001 WOODCREEK OAKS BLVD Unit 1415,ROSEVILLE,CA,95747,2,2,0,2008-05-19T00:00:00Z,150000.0,38.795529,-121.328819,-0.6022852550057011,0.16807342067096226,-1.5429526333491657,0.0,1,3,1.0,0.0,0.0,0.0
2848 PROVO WAY,SACRAMENTO,CA,95822,3,2,1646,2008-05-19T00:00:00Z,150000.0,38.489759,-121.474754,-0.6022852550057011,0.16807342067096226,0.40256483992994735,0.282720714531089,1,3,0.0,0.0,1.0,0.0
6045 EHRHARDT AVE,SACRAMENTO,CA,95823,3,2,1676,2008-05-19T00:00:00Z,155000.0,38.457157,-121.43306499999998,-0.5653541773889141,0.17373440257959624,0.4380238461257999,0.2878735829611817,1,3,0.0,0.0,1.0,0.0
1223 LAMBERTON CIR,SACRAMENTO,CA,95838,3,2,1370,2008-05-19T00:00:00Z,155435.0,38.646677,-121.437573,-0.5621411736362537,0.1742269080056474,0.07634198292810337,0.2353143249742357,1,3,0.0,0.0,1.0,0.0
1223 LAMBERTON CIR,SACRAMENTO,CA,95838,3,2,1370,2008-05-19T00:00:00Z,155500.0,38.646677,-121.437573,-0.5616610696272354,0.17430050077045964,0.07634198292810337,0.2353143249742357,1,3,0.0,0.0,1.0,0.0
6000 BIRCHGLADE WAY,CITRUS HEIGHTS,CA,95621,4,2,1351,2008-05-19T00:00:00Z,158000.0,38.70166,-121.323249,-0.5431955308188421,0.17713099172477664,0.05388461233739674,0.2320508416351769,1,3,0.0,0.0,1.0,0.0
7204 THOMAS DR,NORTH HIGHLANDS,CA,95660,3,2,1152,2008-05-19T00:00:00Z,158000.0,38.697898,-121.377687,-0.5431955308188421,0.17713099172477664,-0.1813267954284256,0.19787014771556166,1,3,0.0,0.0,1.0,0.0
8363 LANGTREE WAY,SACRAMENTO,CA,95823,3,2,1452,2008-05-19T00:00:00Z,160000.0,38.45356,-121.435959,-0.5284230997721273,0.17939538448823025,0.1732632665301005,0.2493988320164892,1,3,0.0,0.0,1.0,0.0
1675 VERNON ST Unit 8,ROSEVILLE,CA,95678,2,1,990,2008-05-19T00:00:00Z,160000.0,38.734136,-121.29963899999998,-0.5284230997721273,0.17939538448823025,-0.3728054288860296,0.1700446581930608,1,3,0.0,0.0,1.0,0.0
1675 VERNON ST Unit 8,ROSEVILLE,CA,95678,2,1,990,2008-05-19T00:00:00Z,160000.0,38.734136,-121.29963899999998,-0.5284230997721273,0.17939538448823025,-0.3728054288860296,0.1700446581930608,1,3,0.0,0.0,1.0,0.0
6632 IBEX WOODS CT,CITRUS HEIGHTS,CA,95621,2,2,1162,2008-05-19T00:00:00Z,178384.52380952382,38.720868,-121.309855,-0.3926310446206893,0.2002102758251434,-0.1695071266964747,0.1995877705255925,2,4,0.0,0.0,1.0,0.0
117 EVCAR WAY,RIO LINDA,CA,95673,3,2,1182,2008-05-19T00:00:00Z,164000.0,38.687659,-121.4633,-0.4988782376786978,0.18392417001513747,-0.14586778923257296,0.2030230161456544,1,4,0.0,0.0,1.0,0.0
6485 LAGUNA MIRAGE LN,ELK GROVE,CA,95758,2,2,1112,2008-05-19T00:00:00Z,165000.0,38.42465,-121.43013700000002,-0.4914920221553404,0.18505636639686426,-0.22860547035622905,0.19099965647543804,1,4,0.0,0.0,1.0,0.0
746 MOOSE CREEK WAY,GALT,CA,95632,3,2,1100,2008-05-19T00:00:00Z,167000.0,38.283085,-121.302071,-0.4767195911086257,0.18732075916031787,-0.2427890728345701,0.1889385091034009,1,4,0.0,0.0,1.0,0.0
8306 CURLEW CT,CITRUS HEIGHTS,CA,95621,4,2,1280,2008-05-19T00:00:00Z,167293.0,38.715781,-121.298519,-0.4745554299602819,0.18765249270016385,-0.030035035659454437,0.2198557196839574,1,4,0.0,0.0,1.0,0.0
8306 CURLEW CT,CITRUS HEIGHTS,CA,95621,4,2,1280,2008-05-19T00:00:00Z,167293.0,38.715781,-121.298519,-0.4745554299602819,0.18765249270016385,-0.030035035659454437,0.2198557196839574,1,4,0.0,0.0,1.0,0.0
5217 ARGO WAY,SACRAMENTO,CA,95820,3,1,1039,2008-05-19T00:00:00Z,168000.0,38.52774,-121.433669,-0.4693333755852683,0.1884529555420447,-0.3148890520994704,0.17846100996221229,1,4,0.0,0.0,1.0,0.0
5217 ARGO WAY,SACRAMENTO,CA,95820,3,1,1039,2008-05-19T00:00:00Z,168000.0,38.52774,-121.433669,-0.4693333755852683,0.1884529555420447,-0.3148890520994704,0.17846100996221229,1,4,0.0,0.0,1.0,0.0
7108 HEATHER TREE DR,SACRAMENTO,CA,95842,3,2,1159,2008-05-19T00:00:00Z,170000.0,38.695677,-121.36022,-0.4545609445385536,0.19071734830549827,-0.17305302731605995,0.19907248368258326,1,4,0.0,0.0,1.0,0.0
2956 DAVENPORT WAY,SACRAMENTO,CA,95833,4,2,1917,2008-05-19T00:00:00Z,170000.0,38.620687,-121.482619,-0.4545609445385536,0.19071734830549827,0.7228778625658159,0.32926829268292684,1,4,0.0,0.0,1.0,0.0
10062 LINCOLN VILLAGE DR,SACRAMENTO,CA,95827,3,2,1520,2008-05-19T00:00:00Z,170000.0,38.564,-121.320023,-0.4545609445385536,0.19071734830549827,0.2536370139073664,0.2610786671246994,1,4,0.0,0.0,1.0,0.0
10062 LINCOLN VILLAGE DR,SACRAMENTO,CA,95827,3,2,1520,2008-05-19T00:00:00Z,170000.0,38.564,-121.320023,-0.4545609445385536,0.19071734830549827,0.2536370139073664,0.2610786671246994,1,4,0.0,0.0,1.0,0.0
332 PALIN AVE,GALT,CA,95632,3,2,1204,2008-05-19T00:00:00Z,174000.0,38.260467,-121.302636,-0.4250160824451241,0.1952461338324055,-0.11986451802228106,0.2068017863277224,1,4,0.0,0.0,1.0,0.0
4649 FREEWAY CIR,SACRAMENTO,CA,95841,3,2,1120,2008-05-19T00:00:00Z,178000.0,38.658734,-121.357196,-0.3954712203516946,0.1997749193593127,-0.21914973537066834,0.19237375472346271,1,4,0.0,0.0,1.0,0.0
8593 DERLIN WAY,SACRAMENTO,CA,95823,3,2,1436,2008-05-19T00:00:00Z,180000.0,38.447585,-121.426627,-0.3806987893049799,0.20203931212276632,0.1543517965589791,0.2466506355204397,2,4,0.0,0.0,1.0,0.0
9273 PREMIER WAY,SACRAMENTO,CA,95826,3,2,1451,2008-05-19T00:00:00Z,180000.0,38.55992,-121.352539,-0.3806987893049799,0.20203931212276632,0.1720812996569054,0.2492270697354861,2,4,0.0,0.0,1.0,0.0
8032 DUSENBERG CT,SACRAMENTO,CA,95828,4,2,1638,2008-05-19T00:00:00Z,180000.0,38.466499,-121.381119,-0.3806987893049799,0.20203931212276632,0.39310910494438667,0.28134661628306423,2,4,0.0,0.0,1.0,0.0
7110 STELLA LN Unit 15,CARMICHAEL,CA,95608,2,2,1000,2008-05-19T00:00:00Z,182000.0,38.637396,-121.300055,-0.3659263582582651,0.20430370488622,-0.3609857601540787,0.1717622810030917,2,4,1.0,0.0,0.0,0.0
1786 PIEDMONT WAY,ROSEVILLE,CA,95661,3,1,1152,2008-05-19T00:00:00Z,188325.0,38.72748,-121.256537,-0.3192085450730297,0.21146484700064194,-0.1813267954284256,0.19787014771556166,2,5,0.0,0.0,1.0,0.0
