street,zip,state,city,beds,baths,sq__ft,type,sale_date,price,latitude,longitude,price_mean,price_median,n_price_mean,s_price_mean,n_sq__ft,s_sq__ft
6743 21ST ST,95822,CA,SACRAMENTO,3,2,1104,Residential,2008-05-19T00:00:00Z,123000.0,38.50372,-121.490657,123000.0,123000.0,0.13750411836433854,-0.8200986695450518,0.18962555822741325,-0.2492078284032706
3128 VIA GRANDE,95825,CA,SACRAMENTO,2,1,972,Residential,2008-05-19T00:00:00Z,,38.598321,-121.39161,181592.8,188000.0,0.20384267451958077,-0.38677215289531475,0.16695293713500514,-0.40384481772016595
2847 BELGRADE WAY,95833,CA,SACRAMENTO,4,2,1390,Residential,2008-05-19T00:00:00Z,125573.0,38.617173,-121.482541,125573.0,125573.0,0.1404172596545216,-0.8010698959186033,0.2387495705942975,0.08583898178333593
7741 MILLDALE CIR,95626,CA,ELVERTA,4,2,1354,Residential,2008-05-19T00:00:00Z,126714.0,38.705834,-121.43919,126714.0,126714.0,0.14170909572607188,-0.7926315629579435,0.2325661284781862,0.04366525742418266
9013 CASALS ST,95826,CA,SACRAMENTO,2,1,795,Condo,2008-05-19T00:00:00Z,126960.0,38.557045,-121.37167,126960.0,126960.0,0.14198761603597668,-0.7908122554134015,0.13655101339745793,-0.6111989624860028
227 MAHAN CT Unit 1,95678,CA,ROSEVILLE,2,1,780,Condo,2008-05-19T00:00:00Z,127000.0,38.749723,-121.27008,127000.0,127000.0,0.14203290389124573,-0.7905164330484354,0.13397457918241154,-0.62877134763565
7349 FLETCHER FARM DR,95828,CA,SACRAMENTO,4,2,1587,Residential,2008-05-19T00:00:00Z,127500.0,38.49069,-121.382619,127500.0,127500.0,0.14259900208210916,-0.7868186534863584,0.2725867399519066,0.3166229734153691
7226 LARCHMONT DR,95660,CA,NORTH HIGHLANDS,3,2,1209,Residential,2008-05-19T00:00:00Z,,38.699269,-121.376334,135344.1052631579,125000.0,0.15148006967894068,-0.7288071092365856,0.2076605977327379,-0.12620113235574024
4114 35TH AVE,95824,CA,SACRAMENTO,2,1,1139,Residential,2008-05-19T00:00:00Z,133105.0,38.520941,-121.459355,133105.0,133105.0,0.14894496280168787,-0.7453665445954746,0.19563723806252148,-0.20820559638742717
617 M ST,95673,CA,RIO LINDA,2,2,1690,Residential,2008-05-19T00:00:00Z,136500.0,38.691104,-121.451832,136500.0,136500.0,0.15278876951765039,-0.7202586213689713,0.290278254895225,0.43728668477627985
7032 FAIR OAKS BLVD,95608,CA,CARMICHAEL,3,2,1245,Condo,2008-05-19T00:00:00Z,139500.0,38.628563,-121.328297,139500.0,139500.0,0.1561853586628308,-0.698071943996509,0.2138440398488492,-0.08402740799658696
2421 SANTINA WAY,95626,CA,ELVERTA,3,2,1416,Residential,2008-05-19T00:00:00Z,,38.71865,-121.407763,130488.0,126714.0,0.14598200487070884,-0.7647207228233859,0.2432153899003779,0.11629778270939108
2368 CRAIG AVE,95832,CA,SACRAMENTO,3,2,1300,Residential,2008-05-19T00:00:00Z,140800.0,38.47807,-121.48114,140800.0,140800.0,0.15765721395907564,-0.6884577171351086,0.22329096530401923,-0.01959532911454725
2123 AMANDA WAY,95822,CA,SACRAMENTO,3,2,1120,Residential,2008-05-19T00:00:00Z,145000.0,38.484896,-121.486948,145000.0,145000.0,0.1624124387623282,-0.6573963688136614,0.19237375472346271,-0.2304639509103136
7620 DARLA WAY,95828,CA,SACRAMENTO,4,2,1590,Residential,2008-05-19T00:00:00Z,147000.0,38.478502,-121.403517,147000.0,147000.0,0.1646768315257818,-0.6426052505653531,0.27310202679491585,0.32013745044529857
8344 FIELDPOPPY CIR,95828,CA,SACRAMENTO,3,2,1407,Residential,2008-05-19T00:00:00Z,149600.0,38.479083,-121.400702,149600.0,149600.0,0.1676205421182715,-0.6233767968425524,0.24166952937135006,0.10575435161960275
3624 20TH AVE,95820,CA,SACRAMENTO,5,2,1516,Residential,2008-05-19T00:00:00Z,,38.534508,-121.467907,146644.95238095234,123675.0,0.16427484789615532,-0.6452310262239103,0.26039161800068705,0.23344701704037238
10001 WOODCREEK OAKS BLVD Unit 1415,95747,CA,ROSEVILLE,2,2,0,Condo,2008-05-19T00:00:00Z,150000.0,38.795529,-121.328819,150000.0,150000.0,0.16807342067096223,-0.6204185731928907,0.0,-1.5425353754173043
2848 PROVO WAY,95822,CA,SACRAMENTO,3,2,1646,Residential,2008-05-19T00:00:00Z,150000.0,38.489759,-121.474754,150000.0,150000.0,0.16807342067096223,-0.6204185731928907,0.282720714531089,0.3857410216706481
6045 EHRHARDT AVE,95823,CA,SACRAMENTO,3,2,1676,Residential,2008-05-19T00:00:00Z,155000.0,38.457157,-121.43306499999998,155000.0,155000.0,0.17373440257959624,-0.5834407775721202,0.2878735829611817,0.42088579196994247
1223 LAMBERTON CIR,95838,CA,SACRAMENTO,3,2,1370,Residential,2008-05-19T00:00:00Z,155435.0,38.646677,-121.437573,155435.0,155435.0,0.17422690800564739,-0.5802237093531132,0.23531432497423566,0.06240913491713967
6000 BIRCHGLADE WAY,95621,CA,CITRUS HEIGHTS,4,2,1351,Residential,2008-05-19T00:00:00Z,158000.0,38.70166,-121.323249,158000.0,158000.0,0.17713099172477664,-0.5612541001996578,0.23205084163517692,0.04015078039425322
7204 THOMAS DR,95660,CA,NORTH HIGHLANDS,3,2,1152,Residential,2008-05-19T00:00:00Z,158000.0,38.697898,-121.377687,158000.0,158000.0,0.17713099172477664,-0.5612541001996578,0.19787014771556166,-0.19297619592439957
8363 LANGTREE WAY,95823,CA,SACRAMENTO,3,2,1452,Residential,2008-05-19T00:00:00Z,160000.0,38.45356,-121.435959,160000.0,160000.0,0.17939538448823025,-0.5464629819513497,0.24939883201648919,0.15847150706854435
1675 VERNON ST Unit 8,95678,CA,ROSEVILLE,2,1,990,Residential,2008-05-19T00:00:00Z,160000.0,38.734136,-121.29963899999998,160000.0,160000.0,0.17939538448823025,-0.5464629819513497,0.1700446581930608,-0.38275795554058933
6632 IBEX WOODS CT,95621,CA,CITRUS HEIGHTS,2,2,1162,Residential,2008-05-19T00:00:00Z,,38.720868,-121.309855,179974.0,183918.0,0.20200987501684142,-0.3987440840054953,0.19958777052559257,-0.18126127249130145
117 EVCAR WAY,95673,CA,RIO LINDA,3,2,1182,Residential,2008-05-19T00:00:00Z,164000.0,38.687659,-121.4633,164000.0,164000.0,0.18392417001513747,-0.5168807454547332,0.2030230161456544,-0.1578314256251052
6485 LAGUNA MIRAGE LN,95758,CA,ELK GROVE,2,2,1112,Residential,2008-05-19T00:00:00Z,165000.0,38.42465,-121.43013700000002,165000.0,165000.0,0.18505636639686426,-0.509485186330579,0.19099965647543798,-0.23983588965679212
746 MOOSE CREEK WAY,95632,CA,GALT,3,2,1100,Residential,2008-05-19T00:00:00Z,167000.0,38.283085,-121.302071,167000.0,167000.0,0.18732075916031787,-0.49469406808227084,0.1889385091034009,-0.2538937977765099
8306 CURLEW CT,95621,CA,CITRUS HEIGHTS,4,2,1280,Residential,2008-05-19T00:00:00Z,167293.0,38.715781,-121.298519,167293.0,167293.0,0.18765249270016382,-0.49252716925889367,0.2198557196839574,-0.043025175980743506
5217 ARGO WAY,95820,CA,SACRAMENTO,3,1,1039,Residential,2008-05-19T00:00:00Z,168000.0,38.52774,-121.433669,168000.0,168000.0,0.1884529555420447,-0.4872985089581167,0.17846100996221229,-0.3253548307184085
7108 HEATHER TREE DR,95842,CA,SACRAMENTO,3,2,1159,Residential,2008-05-19T00:00:00Z,170000.0,38.695677,-121.36022,170000.0,170000.0,0.19071734830549827,-0.47250739070980846,0.19907248368258332,-0.18477574952123088
2956 DAVENPORT WAY,95833,CA,SACRAMENTO,4,2,1917,Residential,2008-05-19T00:00:00Z,170000.0,38.620687,-121.482619,170000.0,170000.0,0.19071734830549827,-0.47250739070980846,0.32926829268292684,0.7032154467076074
10062 LINCOLN VILLAGE DR,95827,CA,SACRAMENTO,3,2,1520,Residential,2008-05-19T00:00:00Z,170000.0,38.564,-121.320023,170000.0,170000.0,0.19071734830549827,-0.47250739070980846,0.2610786671246994,0.23813298641361164
332 PALIN AVE,95632,CA,GALT,3,2,1204,Residential,2008-05-19T00:00:00Z,174000.0,38.260467,-121.302636,174000.0,174000.0,0.1952461338324055,-0.442925154213192,0.20680178632772242,-0.13205859407228931
4649 FREEWAY CIR,95841,CA,SACRAMENTO,3,2,1120,Residential,2008-05-19T00:00:00Z,178000.0,38.658734,-121.357196,178000.0,178000.0,0.1997749193593127,-0.41334291771657555,0.19237375472346271,-0.2304639509103136
8593 DERLIN WAY,95823,CA,SACRAMENTO,3,2,1436,Residential,2008-05-19T00:00:00Z,180000.0,38.447585,-121.426627,180000.0,180000.0,0.20203931212276632,-0.39855179946826735,0.2466506355204397,0.13972762957558732
9273 PREMIER WAY,95826,CA,SACRAMENTO,3,2,1451,Residential,2008-05-19T00:00:00Z,180000.0,38.55992,-121.352539,180000.0,180000.0,0.20203931212276632,-0.39855179946826735,0.24922706973548608,0.15730001472523453
8032 DUSENBERG CT,95828,CA,SACRAMENTO,4,2,1638,Residential,2008-05-19T00:00:00Z,180000.0,38.466499,-121.381119,180000.0,180000.0,0.20203931212276632,-0.39855179946826735,0.28134661628306423,0.3763690829241696
7110 STELLA LN Unit 15,95608,CA,CARMICHAEL,2,2,1000,Condo,2008-05-19T00:00:00Z,182000.0,38.637396,-121.300055,182000.0,182000.0,0.20430370488621993,-0.3837606812199591,0.1717622810030917,-0.3710430321074912
1786 PIEDMONT WAY,95661,CA,ROSEVILLE,3,1,1152,Residential,2008-05-19T00:00:00Z,188325.0,38.72748,-121.256537,188325.0,188325.0,0.21146484700064194,-0.33698376975968436,0.19787014771556166,-0.19297619592439957
1347 HIDALGO CIR,95747,CA,ROSEVILLE,3,2,1154,Residential,2008-05-19T00:00:00Z,191500.0,38.747878,-121.311279,191500.0,191500.0,0.21505957051262456,-0.31350286954049505,0.19821367227756784,-0.19063321123777996
212 CAPPUCINO WAY,95838,CA,SACRAMENTO,3,2,1353,Residential,2008-05-19T00:00:00Z,192000.0,38.657811,-121.465327,192000.0,192000.0,0.21562566870348795,-0.309805089978418,0.2323943661971831,0.042493765080872846
5938 WOODBRIAR WAY,95621,CA,CITRUS HEIGHTS,3,2,1329,Residential,2008-05-19T00:00:00Z,192700.0,38.706152,-121.325399,192700.0,192700.0,0.2164182061706967,-0.3046281985915101,0.2282720714531089,0.014377948841437333
3801 WILDROSE WAY,95826,CA,SACRAMENTO,3,1,1356,Residential,2008-05-19T00:00:00Z,195000.0,38.544368,-121.369979,195000.0,195000.0,0.21902225784866836,-0.2876184126059556,0.23290965304019237,0.04600824211080229
508 SAMUEL WAY,95838,CA,SACRAMENTO,3,2,1505,Residential,2008-05-19T00:00:00Z,197654.0,38.645689,-121.452766,197654.0,197654.0,0.2220271070457713,-0.2679905986904506,0.258502232909653,0.22056060126396443
6128 CARL SANDBURG CIR,95842,CA,SACRAMENTO,3,1,1009,Residential,2008-05-19T00:00:00Z,198000.0,38.681541,-121.355616,198000.0,198000.0,0.22241884699384878,-0.2654317352334933,0.17330814153211954,-0.36049960101770284
1 KENNELFORD CIR,95823,CA,SACRAMENTO,3,2,1144,Residential,2008-05-19T00:00:00Z,200345.0,38.46452,-121.427606,200345.0,200345.0,0.22507384750899814,-0.24808914908735188,0.19649604946753693,-0.2023481346708781
909 SINGINGWOOD RD,95864,CA,SACRAMENTO,2,1,930,Residential,2008-05-19T00:00:00Z,203000.0,38.581471,-121.38839,203000.0,203000.0,0.2280798289024828,-0.22845393961272273,0.1597389213328753,-0.4530474961391781
6671 FOXWOOD CT,95841,CA,SACRAMENTO,4,2,1766,Residential,2008-05-19T00:00:00Z,207000.0,38.687943,-121.328883,207000.0,207000.0,0.23260861442939001,-0.19887170311610627,0.30333218825145997,0.5263201028678256
8165 AYN RAND CT,95828,CA,SACRAMENTO,4,3,1940,Residential,2008-05-19T00:00:00Z,208000.0,38.468639,-121.403265,208000.0,208000.0,0.2337408108111168,-0.19147614399195215,0.33321882514599793,0.7301597706037332
9474 VILLAGE TREE DR,95758,CA,ELK GROVE,4,2,1776,Residential,2008-05-19T00:00:00Z,210000.0,38.413947,-121.408276,210000.0,210000.0,0.23600520357457042,-0.17668502574364392,0.30504981106149087,0.5380350263009238
7213 CALVIN DR,95621,CA,CITRUS HEIGHTS,3,1,1258,Residential,2008-05-19T00:00:00Z,212000.0,38.698154,-121.298375,212000.0,212000.0,0.23826959633802403,-0.1618939074953357,0.21607694950188938,-0.0687980075335594
8167 DERBY PARK CT,95828,CA,SACRAMENTO,4,2,1872,Residential,2008-05-19T00:00:00Z,213675.0,38.460492,-121.373379,213675.0,213675.0,0.24016602527741643,-0.14950634596237755,0.3215389900377877,0.6504982912586659
6344 LAGUNA MIRAGE LN,95758,CA,ELK GROVE,2,2,1112,Residential,2008-05-19T00:00:00Z,,38.423963,-121.428875,231379.76190476192,220500.0,0.2602112926453224,-0.018569732516639344,0.19099965647543798,-0.23983588965679212
2945 RED HAWK WAY,95833,CA,SACRAMENTO,4,2,1856,Residential,2008-05-19T00:00:00Z,215000.0,38.619675,-121.496903,215000.0,215000.0,0.24166618548320443,-0.13970723012287337,0.3187907935417382,0.6317544137657088
3228 I ST,95816,CA,SACRAMENTO,4,3,1939,Residential,2008-05-19T00:00:00Z,215000.0,38.573844,-121.462839,215000.0,215000.0,0.24166618548320443,-0.13970723012287337,0.33304706286499486,0.7289882782604233
308 ATKINSON ST,95678,CA,ROSEVILLE,3,1,998,Residential,2008-05-19T00:00:00Z,215100.0,38.746794,-121.29971,215100.0,215100.0,0.2417794051213771,-0.13896767421045794,0.17141875644108553,-0.3733860167941108
624 HOVEY WAY,95678,CA,ROSEVILLE,3,2,1758,Residential,2008-05-19T00:00:00Z,,38.756149,-121.306479,272600.89473684214,294000.0,0.3068817100884836,0.2862835925076202,0.30195809000343526,0.5169481641213471
110 COPPER LEAF WAY,95838,CA,SACRAMENTO,3,2,2142,Residential,2008-05-19T00:00:00Z,218000.0,38.658466,-121.46066100000002,218000.0,218000.0,0.24506277462838486,-0.11752055275041101,0.36791480590862247,0.9668012239523154
7535 ALMA VISTA WAY,95831,CA,SACRAMENTO,2,1,950,Residential,2008-05-19T00:00:00Z,220000.0,38.48403,-121.507641,220000.0,220000.0,0.24732716739183844,-0.10272943450210278,0.16317416695293713,-0.42961764927298185
7423 WILSALL CT,95758,CA,ELK GROVE,4,3,1739,Residential,2008-05-19T00:00:00Z,221000.0,38.417026,-121.416821,221000.0,221000.0,0.24845936377356526,-0.09533387537794867,0.2986946066643765,0.4946898095984607
8629 VIA ALTA WAY,95624,CA,ELK GROVE,3,2,1516,Residential,2008-05-19T00:00:00Z,222900.0,38.398245,-121.380615,222900.0,222900.0,0.25061053689884616,-0.08128231304205585,0.26039161800068705,0.23344701704037238
3318 DAVIDSON DR,95843,CA,ANTELOPE,3,1,988,Residential,2008-05-19T00:00:00Z,223139.0,38.705753,-121.388917,223139.0,223139.0,0.2508811318340789,-0.07951477441138302,0.16970113363105463,-0.3851009402272089
913 COBDEN CT,95632,CA,GALT,4,2,1555,Residential,2008-05-19T00:00:00Z,225500.0,38.282001,-121.295902,225500.0,225500.0,0.25355424749133587,-0.06205385931925515,0.2670903469598076,0.2791352184294551
4419 79TH ST,95820,CA,SACRAMENTO,3,2,1212,Residential,2008-05-19T00:00:00Z,228327.0,38.534827,-121.412545,228327.0,228327.0,0.25675496666247755,-0.041146613675271476,0.20817588457574718,-0.1226866553258108
3012 SPOONWOOD WAY,95833,CA,SACRAMENTO,4,2,1871,Residential,2008-05-19T00:00:00Z,230000.0,38.62478,-121.523474,230000.0,230000.0,0.2586491312091065,-0.028773843260561642,0.3213672277567846,0.649326798915356
8728 CRYSTAL RIVER WAY,95828,CA,SACRAMENTO,3,2,1302,Residential,2008-05-19T00:00:00Z,230000.0,38.47547,-121.380055,230000.0,230000.0,0.2586491312091065,-0.028773843260561642,0.2236344898660254,-0.01725234442792762
4709 AMBER LN Unit 1,95841,CA,SACRAMENTO,2,1,756,Condo,2008-05-19T00:00:00Z,230522.0,38.657789,-121.354994,230522.0,230522.0,0.25924013772036786,-0.024913361397753193,0.12985228443833735,-0.6568871638750856
4508 OLD DAIRY DR,95843,CA,ANTELOPE,4,3,2026,Residential,2008-05-19T00:00:00Z,231200.0,38.72286,-121.358939,231200.0,231200.0,0.26000776686717864,-0.019899172311576705,0.34799038131226384,0.830908112128377
312 RIVER ISLE WAY,95831,CA,SACRAMENTO,3,2,1375,Residential,2008-05-19T00:00:00Z,,38.49026,-121.550527,341120.0,360500.0,0.3844587931465889,0.7930206866154436,0.2361731363792511,0.06826659663368874
301 OLIVADI WAY,95834,CA,SACRAMENTO,2,2,1250,Condo,2008-05-19T00:00:00Z,232500.0,38.644406,-121.549049,232500.0,232500.0,0.26147962216342346,-0.010284945450176356,0.21470285125386465,-0.0781699462800379
5636 25TH ST,95822,CA,SACRAMENTO,3,1,1058,Residential,2008-05-19T00:00:00Z,233641.0,38.523828,-121.48113899999998,233641.0,233641.0,0.2627714582349738,-0.001846612489516513,0.18172449330127105,-0.303096476195522
8721 SPRUCE RIDGE WAY,95843,CA,ANTELOPE,3,2,1187,Residential,2008-05-19T00:00:00Z,234000.0,38.727657,-121.391028,234000.0,234000.0,0.2631779167360137,0.0008083932360548141,0.2038818275506699,-0.15197396390855614
7461 WINDBRIDGE DR,95831,CA,SACRAMENTO,2,2,1324,Residential,2008-05-19T00:00:00Z,234500.0,38.48797,-121.530229,234500.0,234500.0,0.2637440149268771,0.0045061727981318715,0.22741326004809345,0.008520487124888267
8101 LEMON COVE CT,95828,CA,SACRAMENTO,4,3,1936,Residential,2008-05-19T00:00:00Z,235000.0,38.462981,-121.40828799999998,235000.0,235000.0,0.2643101131177405,0.008203952360208927,0.3325317760219856,0.7254738012304939
10949 SCOTSMAN WAY,95670,CA,RANCHO CORDOVA,5,4,2382,Multi-Family,2008-05-19T00:00:00Z,236000.0,38.603686,-121.277844,236000.0,236000.0,0.2654423094994673,0.015599511484363043,0.4091377533493645,1.2479593863466705
617 WILLOW CREEK DR,95630,CA,FOLSOM,3,2,1427,Residential,2008-05-19T00:00:00Z,236073.0,38.679626,-121.142609,236073.0,236073.0,0.26552495983533336,0.016139387300426293,0.2451047749914119,0.129184198485799
3301 PARK DR Unit 1914,95835,CA,SACRAMENTO,3,2,1678,Condo,2008-05-19T00:00:00Z,238000.0,38.66529600000001,-121.531993,238000.0,238000.0,0.2677067022629209,0.03039062973267127,0.2882171075231879,0.4232287766565621
709 CIMMARON CT,95632,CA,GALT,4,2,1798,Residential,2008-05-19T00:00:00Z,238861.0,38.277177,-121.303747,238861.0,238861.0,0.26868152334758766,0.036758206138567964,0.30882858124355894,0.5638078578537397
3305 RIO ROCA CT,95843,CA,ANTELOPE,4,3,2652,Residential,2008-05-19T00:00:00Z,239700.0,38.725079,-121.387698,239700.0,239700.0,0.26963143611185647,0.04296308024373326,0.45551356922019925,1.56426231904032
9080 BEDROCK CT,95829,CA,SACRAMENTO,4,2,1816,Residential,2008-05-19T00:00:00Z,240000.0,38.456939,-121.362965,240000.0,240000.0,0.2699710950263745,0.0451817479809795,0.31192030230161455,0.5848947200333163
100 TOURMALINE CIR,95834,CA,SACRAMENTO,5,3,3076,Residential,2008-05-19T00:00:00Z,240000.0,38.63437,-121.510779,240000.0,240000.0,0.2699710950263745,0.0451817479809795,0.5283407763655101,2.060975072603681
6411 RED BIRCH WAY,95758,CA,ELK GROVE,4,2,1844,Residential,2008-05-19T00:00:00Z,241000.0,38.43461,-121.429316,241000.0,241000.0,0.2711032914081013,0.052577307105133614,0.3167296461697011,0.6176965056459911
4867 LAGUNA DR,95823,CA,SACRAMENTO,3,2,1306,Residential,2008-05-19T00:00:00Z,245000.0,38.46179,-121.445371,245000.0,245000.0,0.2756320769350085,0.08215954360175007,0.2243215389900378,-0.01256637505468837
3662 RIVER DR,95833,CA,SACRAMENTO,4,3,2447,Residential,2008-05-19T00:00:00Z,246000.0,38.604969,-121.54255,246000.0,246000.0,0.2767642733167353,0.08955510272590418,0.42030230161456544,1.3241063886618083
6943 WOLFGRAM WAY,95828,CA,SACRAMENTO,4,2,1176,Residential,2008-05-19T00:00:00Z,247234.0,38.489215,-121.419546,247234.0,247234.0,0.2781614036517862,0.09868122268511036,0.20199244245963585,-0.16486037968496406
77 RINETTI WAY,95673,CA,RIO LINDA,4,2,1182,Residential,2008-05-19T00:00:00Z,247480.0,38.687021,-121.463151,247480.0,247480.0,0.278439923961691,0.10050053022965227,0.2030230161456544,-0.1578314256251052
1316 I ST,95673,CA,RIO LINDA,3,1,1160,Residential,2008-05-19T00:00:00Z,249862.0,38.683674,-121.435204,249862.0,249862.0,0.28113681574296423,0.11811675206338737,0.1992442459635864,-0.1836042571779211
2130 CATHERWOOD WAY,95835,CA,SACRAMENTO,3,2,1424,Residential,2008-05-19T00:00:00Z,251000.0,38.675506,-121.510987,251000.0,251000.0,0.2824252552253694,0.12653289834667475,0.24458948814840262,0.12566972145586958
8304 JUGLANS DR,95662,CA,ORANGEVALE,4,2,1574,Residential,2008-05-19T00:00:00Z,252155.0,38.691829,-121.249033,252155.0,252155.0,0.2837329420462638,0.13507476913507274,0.2703538302988664,0.30139357295234154
5308 MARBURY WAY,95843,CA,ANTELOPE,3,2,1830,Residential,2008-05-19T00:00:00Z,254172.0,38.710221,-121.341707,254172.0,254172.0,0.28601658214820674,0.1499916118884916,0.31432497423565786,0.6012956128396537
9182 LAKEMONT DR,95624,CA,ELK GROVE,4,2,1724,Residential,2008-05-19T00:00:00Z,,38.45135300000001,-121.358776,253319.37931034484,233500.0,0.28505124808839377,0.14368600516766983,0.29611817244933014,0.4771174244488135
2231 COUNTRY VILLA CT,95603,CA,AUBURN,2,2,1255,Condo,2008-05-19T00:00:00Z,260000.0,38.931671,-121.097862,260000.0,260000.0,0.2926150226609106,0.19309293046406178,0.2155616626588801,-0.07231248456348884
8491 CRYSTAL WALK CIR,95758,CA,ELK GROVE,0,0,0,Residential,2008-05-19T00:00:00Z,261000.0,38.416916,-121.407554,261000.0,261000.0,0.2937472190426374,0.20048848958821588,0.0,-1.5425353754173043
361 MAHONIA CIR,95835,CA,SACRAMENTO,4,3,2175,Residential,2008-05-19T00:00:00Z,261000.0,38.676172,-121.509761,261000.0,261000.0,0.2937472190426374,0.20048848958821588,0.3735829611817245,1.0054604712815391
3427 LA CADENA WAY,95835,CA,SACRAMENTO,4,2,1904,Residential,2008-05-19T00:00:00Z,261000.0,38.681194,-121.537351,261000.0,261000.0,0.2937472190426374,0.20048848958821588,0.32703538302988666,0.6879860462445798
955 BIG SUR CT,95762,CA,EL DORADO HILLS,4,2,1808,Residential,2008-05-19T00:00:00Z,,38.664347,-121.076529,498677.68421052635,471000.0,0.562845033123001,1.9582478556591942,0.31054620405358985,0.5755227812868378
11826 DIONYSUS WAY,95742,CA,RANCHO CORDOVA,4,2,2711,Residential,2008-05-19T00:00:00Z,266000.0,38.551046,-121.239411,266000.0,266000.0,0.2994082009512714,0.23746628520898647,0.46564754379938167,1.633380367295599
