baths	beds	city	latitude	longitude	price	sale_date	sq__ft	state	street	type	zip
2	3	ROSEVILLE	38.737882	-121.308142	208250	Thu May 15 00:00:00 EDT 2008	1371	CA	2100 BEATTY WAY	Residential	95747
1	3	NORTH HIGHLANDS	38.694279	-121.373395	208318	Thu May 15 00:00:00 EDT 2008	1310	CA	6920 GILLINGHAM WAY	Residential	95660
2	3	GALT	38.259708	-121.311616	209347	Thu May 15 00:00:00 EDT 2008	1262	CA	82 WILDFLOWER DR	Residential	95632
2	4	ELK GROVE	38.444	-121.370993	211500	Thu May 15 00:00:00 EDT 2008	1740	CA	8652 BANTON CIR	Residential	95624
2	3	ANTELOPE	38.722959	-121.347115	212000	Thu May 15 00:00:00 EDT 2008	1517	CA	8428 MISTY PASS WAY	Residential	95843
2	3	SACRAMENTO	38.467836	-121.410366	213000	Thu May 15 00:00:00 EDT 2008	1450	CA	7958 ROSEVIEW WAY	Residential	95828
2	3	ELK GROVE	38.451398	-121.36661399999998	216000	Thu May 15 00:00:00 EDT 2008	1416	CA	9020 LUKEN CT	Residential	95624
1	3	SACRAMENTO	38.508217	-121.411207	216021	Thu May 15 00:00:00 EDT 2008	888	CA	7809 VALLECITOS WAY	Residential	95828
2	3	CITRUS HEIGHTS	38.715423	-121.246743	219000	Thu May 15 00:00:00 EDT 2008	1882	CA	8445 OLD AUBURN RD	Residential	95610
2	3	ELK GROVE	38.390893	-121.437821	219794	Thu May 15 00:00:00 EDT 2008	1302	CA	10085 ATKINS DR	Residential	95757
2	3	ELK GROVE	38.424497	-121.426595	220000	Thu May 15 00:00:00 EDT 2008	1418	CA	9185 CERROLINDA CIR	Residential	95758
2	3	ROSEVILLE	38.793152	-121.290025	220000	Thu May 15 00:00:00 EDT 2008	0	CA	9197 CORTINA CIR	Condo	95678
2	4	CARMICHAEL	38.665104	-121.315901	220000	Thu May 15 00:00:00 EDT 2008	1319	CA	5429 HESPER WAY	Residential	95608
2	4	GALT	38.289544	-121.284607	220000	Thu May 15 00:00:00 EDT 2008	1770	CA	1178 WARMWOOD CT	Residential	95632
2	4	SACRAMENTO	38.69674000000001	-121.350519	223000	Thu May 15 00:00:00 EDT 2008	1627	CA	4900 ELUDE CT	Residential	95842
0	0	SACRAMENTO	38.631026	-121.501879	224000	Thu May 15 00:00:00 EDT 2008	0	CA	3557 SODA WAY	Residential	95834
1	3	SACRAMENTO	38.629468	-121.376445	224000	Thu May 15 00:00:00 EDT 2008	1040	CA	3528 SAINT GEORGE DR	Residential	95821
1	3	NORTH HIGHLANDS	38.70355	-121.375103	224252	Thu May 15 00:00:00 EDT 2008	960	CA	7381 WASHBURN WAY	Residential	95660
2	3	CAMERON PARK	38.69757	-120.995739	224500	Thu May 15 00:00:00 EDT 2008	0	CA	2181 WINTERHAVEN CIR	Residential	95682
1	3	ORANGEVALE	38.703056	-121.235221	225000	Thu May 15 00:00:00 EDT 2008	1456	CA	7540 HICKORY AVE	Residential	95662
2	3	ELK GROVE	38.389756	-121.446246	228000	Thu May 15 00:00:00 EDT 2008	1450	CA	5024 CHAMBERLIN CIR	Residential	95757
2	3	LINCOLN	38.897814	-121.324691	229027	Thu May 15 00:00:00 EDT 2008	1358	CA	2400 INVERNESS DR	Residential	95648
2	4	SACRAMENTO	38.467936	-121.445477	229500	Thu May 15 00:00:00 EDT 2008	1329	CA	5 BISHOPGATE CT	Residential	95823
2	4	SACRAMENTO	38.445342	-121.441504	230000	Thu May 15 00:00:00 EDT 2008	1715	CA	5601 REXLEIGH DR	Residential	95823
2	3	ELK GROVE	38.417382	-121.484325	230000	Thu May 15 00:00:00 EDT 2008	1262	CA	1909 YARNELL WAY	Residential	95758
3	4	SACRAMENTO	38.457679	-121.35962	232425	Thu May 15 00:00:00 EDT 2008	2280	CA	9169 GARLINGTON CT	Residential	95829
2	3	SACRAMENTO	38.499893	-121.45889	234000	Thu May 15 00:00:00 EDT 2008	1477	CA	6932 RUSKUT WAY	Residential	95823
2	3	CITRUS HEIGHTS	38.708824	-121.256803	235000	Thu May 15 00:00:00 EDT 2008	1216	CA	7933 DAFFODIL WAY	Residential	95610
2	4	ELK GROVE	38.417	-121.397424	235301	Thu May 15 00:00:00 EDT 2008	1685	CA	8304 RED FOX WAY	Residential	95758
2	3	EL DORADO HILLS	38.655245	-121.075915	235738	Thu May 15 00:00:00 EDT 2008	1362	CA	3882 YELLOWSTONE LN	Residential	95762
