street,zip,state,city,beds,baths,sq__ft,type,sale_date,price,latitude,longitude,price_mean,price_median
8432 BRIGGS DR,95747,CA,ROSEVILLE,5,3,3579,Residential,2008-05-16T00:00:00Z,610000.0,38.78861,-121.339495,610000.0,610000.0
200 CRADLE MOUNTAIN CT,95762,CA,EL DORADO HILLS,0,0,0,Residential,2008-05-16T00:00:00Z,622500.0,38.6478,-121.0309,622500.0,622500.0
2065 IMPRESSIONIST WAY,95762,CA,EL DORADO HILLS,0,0,0,Residential,2008-05-16T00:00:00Z,680000.0,38.682961,-121.033253,680000.0,680000.0
2982 ABERDEEN LN,95762,CA,EL DORADO HILLS,4,3,0,Residential,2008-05-16T00:00:00Z,879000.0,38.706692,-121.058869,879000.0,879000.0
9401 BARREL RACER CT,95693,CA,WILTON,4,3,4400,Residential,2008-05-16T00:00:00Z,884790.0,38.415298,-121.19485800000001,884790.0,884790.0
3720 VISTA DE MADERA,95648,CA,LINCOLN,3,3,0,Residential,2008-05-16T00:00:00Z,1551.0,38.851645,-121.231742,1551.0,1551.0
14151 INDIO DR,95683,CA,SLOUGHHOUSE,3,4,5822,Residential,2008-05-16T00:00:00Z,2000.0,38.490446999999996,-121.129337,2000.0,2000.0
7401 TOULON LN,95828,CA,SACRAMENTO,4,2,1512,Residential,2008-05-15T00:00:00Z,56950.0,38.488628000000006,-121.387759,56950.0,56950.0
9127 NEWHALL DR Unit 34,95826,CA,SACRAMENTO,1,1,611,Condo,2008-05-15T00:00:00Z,,38.542419,-121.359904,184649.42857142858,178047.5
5937 BAMFORD DR,95823,CA,SACRAMENTO,2,1,876,Residential,2008-05-15T00:00:00Z,61000.0,38.471139,-121.432255,61000.0,61000.0
5672 HILLSDALE BLVD,95842,CA,SACRAMENTO,2,1,933,Condo,2008-05-15T00:00:00Z,62000.0,38.670466999999995,-121.359799,62000.0,62000.0
3920 39TH ST,95820,CA,SACRAMENTO,2,1,864,Residential,2008-05-15T00:00:00Z,68566.0,38.539213000000004,-121.46393,68566.0,68566.0
701 JESSIE AVE,95838,CA,SACRAMENTO,2,1,1011,Residential,2008-05-15T00:00:00Z,70000.0,38.643978000000004,-121.44956200000001,70000.0,70000.0
83 ARCADE BLVD,95815,CA,SACRAMENTO,4,2,1158,Residential,2008-05-15T00:00:00Z,80000.0,38.618716,-121.466327,80000.0,80000.0
601 REGGINALD WAY,95838,CA,SACRAMENTO,3,2,1092,Residential,2008-05-15T00:00:00Z,85500.0,38.64472,-121.452228,85500.0,85500.0
550 DEL VERDE CIR,95833,CA,SACRAMENTO,2,1,956,Condo,2008-05-15T00:00:00Z,92000.0,38.627146999999994,-121.500799,92000.0,92000.0
4113 DAYSTAR CT,95824,CA,SACRAMENTO,2,2,1139,Residential,2008-05-15T00:00:00Z,93600.0,38.520469,-121.458606,93600.0,93600.0
7374 TISDALE WAY,95822,CA,SACRAMENTO,3,1,1058,Residential,2008-05-15T00:00:00Z,,38.488238,-121.47256100000001,166036.38095238095,145000.0
3348 RIO LINDA BLVD,95838,CA,SACRAMENTO,3,2,1040,Residential,2008-05-15T00:00:00Z,97750.0,38.628842,-121.446127,97750.0,97750.0
3935 LIMESTONE WAY,95823,CA,SACRAMENTO,3,2,1354,Residential,2008-05-15T00:00:00Z,104000.0,38.484374,-121.46315700000001,104000.0,104000.0
6208 GRATTAN WAY,95660,CA,NORTH HIGHLANDS,3,1,1051,Residential,2008-05-15T00:00:00Z,105000.0,38.679279,-121.37661499999999,105000.0,105000.0
739 E WOODSIDE LN Unit E,95825,CA,SACRAMENTO,1,1,682,Condo,2008-05-15T00:00:00Z,107666.0,38.578675,-121.409951,107666.0,107666.0
4225 46TH AVE,95824,CA,SACRAMENTO,3,1,1161,Residential,2008-05-15T00:00:00Z,109000.0,38.511893,-121.457676,109000.0,109000.0
1434 BELL AVE,95838,CA,SACRAMENTO,3,1,1004,Residential,2008-05-15T00:00:00Z,110000.0,38.647397999999995,-121.432914,110000.0,110000.0
5628 GEORGIA DR,95660,CA,NORTH HIGHLANDS,3,1,1229,Residential,2008-05-15T00:00:00Z,110000.0,38.669587,-121.379879,110000.0,110000.0
7629 BETH ST,95832,CA,SACRAMENTO,3,2,1249,Residential,2008-05-15T00:00:00Z,112500.0,38.480126,-121.48786899999999,112500.0,112500.0
2277 BABETTE WAY,95832,CA,SACRAMENTO,3,2,1161,Residential,2008-05-15T00:00:00Z,,38.479593,-121.48433999999999,181756.2,172250.0
6561 WEATHERFORD WAY,95823,CA,SACRAMENTO,3,1,1010,Residential,2008-05-15T00:00:00Z,116000.0,38.465551,-121.42661000000001,116000.0,116000.0
3035 ESTEPA DR Unit 5C,95682,CA,CAMERON PARK,0,0,0,Condo,2008-05-15T00:00:00Z,119000.0,38.681393,-120.99671299999999,119000.0,119000.0
5136 CABOT CIR,95820,CA,SACRAMENTO,4,2,1462,Residential,2008-05-15T00:00:00Z,121500.0,38.528479,-121.411806,121500.0,121500.0
7730 ROBINETTE RD,95828,CA,SACRAMENTO,3,2,1269,Residential,2008-05-15T00:00:00Z,122000.0,38.477090000000004,-121.410569,122000.0,122000.0
87 LACAM CIR,95820,CA,SACRAMENTO,2,2,1188,Residential,2008-05-15T00:00:00Z,123675.0,38.532359,-121.41167,123675.0,123675.0
1691 NOGALES ST,95838,CA,SACRAMENTO,4,2,1570,Residential,2008-05-15T00:00:00Z,126854.0,38.631925,-121.427775,126854.0,126854.0
3118 42ND ST,95817,CA,SACRAMENTO,3,2,1093,Residential,2008-05-15T00:00:00Z,127059.0,38.546091,-121.45774499999999,127059.0,127059.0
7517 50TH AVE,95828,CA,SACRAMENTO,3,1,962,Residential,2008-05-15T00:00:00Z,128687.0,38.507339,-121.41626699999999,128687.0,128687.0
4071 EVALITA WAY,95823,CA,SACRAMENTO,3,2,1089,Residential,2008-05-15T00:00:00Z,129500.0,38.466388,-121.45886100000001,129500.0,129500.0
7928 36TH AVE,95824,CA,SACRAMENTO,3,2,1127,Residential,2008-05-15T00:00:00Z,130000.0,38.52049,-121.411383,130000.0,130000.0
6631 DEMARET DR,95822,CA,SACRAMENTO,4,2,1309,Residential,2008-05-15T00:00:00Z,131750.0,38.506382,-121.483574,131750.0,131750.0
7043 9TH AVE,95673,CA,RIO LINDA,2,1,970,Residential,2008-05-15T00:00:00Z,132000.0,38.695589,-121.44413300000001,132000.0,132000.0
97 KENNELFORD CIR,95823,CA,SACRAMENTO,3,2,1144,Residential,2008-05-15T00:00:00Z,134000.0,38.462376,-121.426556,134000.0,134000.0
2636 TRONERO WAY,95670,CA,RANCHO CORDOVA,3,1,1000,Residential,2008-05-15T00:00:00Z,134000.0,38.593049,-121.30304,134000.0,134000.0
1530 TOPANGA LN Unit 204,95648,CA,LINCOLN,0,0,0,Condo,2008-05-15T00:00:00Z,138000.0,38.88415,-121.27027700000001,138000.0,138000.0
3604 KODIAK WAY,95843,CA,ANTELOPE,3,2,1206,Residential,2008-05-15T00:00:00Z,142000.0,38.706175,-121.379776,142000.0,142000.0
2149 COTTAGE WAY,95825,CA,SACRAMENTO,3,1,1285,Residential,2008-05-15T00:00:00Z,143012.0,38.603593,-121.41701100000002,143012.0,143012.0
8632 PRAIRIEWOODS DR,95828,CA,SACRAMENTO,3,2,1543,Residential,2008-05-15T00:00:00Z,145846.0,38.477563,-121.384382,145846.0,145846.0
612 STONE BLVD,95691,CA,WEST SACRAMENTO,2,1,884,Residential,2008-05-15T00:00:00Z,147000.0,38.563084,-121.535579,147000.0,147000.0
4180 12TH AVE,95817,CA,SACRAMENTO,3,1,1019,Residential,2008-05-15T00:00:00Z,148750.0,38.54117,-121.458129,148750.0,148750.0
8025 ARROYO VISTA DR,95823,CA,SACRAMENTO,4,2,1392,Residential,2008-05-15T00:00:00Z,,38.46654,-121.41902900000001,175721.1379310345,170500.0
5754 WALERGA RD Unit 4,95842,CA,SACRAMENTO,2,1,924,Condo,2008-05-15T00:00:00Z,150454.0,38.672567,-121.35675400000001,150454.0,150454.0
8 LA ROCAS CT,95823,CA,SACRAMENTO,3,2,1217,Residential,2008-05-15T00:00:00Z,151087.0,38.466159999999995,-121.448283,151087.0,151087.0
8636 LONGSPUR WAY,95843,CA,ANTELOPE,3,2,1670,Residential,2008-05-15T00:00:00Z,157296.0,38.725873,-121.35856000000001,157296.0,157296.0
1941 EXPEDITION WAY,95832,CA,SACRAMENTO,3,2,1302,Residential,2008-05-15T00:00:00Z,157500.0,38.473775,-121.49377700000001,157500.0,157500.0
4351 TURNBRIDGE DR,95823,CA,SACRAMENTO,3,2,1488,Residential,2008-05-15T00:00:00Z,160000.0,38.502034,-121.456027,160000.0,160000.0
6513 HOLIDAY WAY,95660,CA,NORTH HIGHLANDS,3,2,1373,Residential,2008-05-15T00:00:00Z,160000.0,38.685361,-121.376938,160000.0,160000.0
8321 MISTLETOE WAY,95621,CA,CITRUS HEIGHTS,4,2,1381,Residential,2008-05-15T00:00:00Z,161250.0,38.717738,-121.308322,161250.0,161250.0
5920 VALLEY GLEN WAY,95823,CA,SACRAMENTO,3,2,1265,Residential,2008-05-15T00:00:00Z,164000.0,38.462821000000005,-121.43313500000001,164000.0,164000.0
2601 SAN FERNANDO WAY,95818,CA,SACRAMENTO,2,1,881,Residential,2008-05-15T00:00:00Z,165000.0,38.556178,-121.476256,165000.0,165000.0
501 POPLAR AVE,95691,CA,WEST SACRAMENTO,0,0,0,Residential,2008-05-15T00:00:00Z,165000.0,38.584526000000004,-121.534609,165000.0,165000.0
8008 SAINT HELENA CT,95829,CA,SACRAMENTO,4,2,1608,Residential,2008-05-15T00:00:00Z,165750.0,38.467012,-121.35996899999999,165750.0,165750.0
6517 DONEGAL DR,95621,CA,CITRUS HEIGHTS,3,1,1344,Residential,2008-05-15T00:00:00Z,,38.681554,-121.31293400000001,179974.0,183918.0
1001 RIO NORTE WAY,95834,CA,SACRAMENTO,3,2,1202,Residential,2008-05-15T00:00:00Z,169000.0,38.634291999999995,-121.485106,169000.0,169000.0
604 P ST,95648,CA,LINCOLN,3,2,1104,Residential,2008-05-15T00:00:00Z,170000.0,38.893168,-121.305398,170000.0,170000.0
10001 WOODCREEK OAKS BLVD Unit 815,95747,CA,ROSEVILLE,2,2,0,Condo,2008-05-15T00:00:00Z,170000.0,38.795528999999995,-121.328819,170000.0,170000.0
7351 GIGI PL,95828,CA,SACRAMENTO,4,2,1859,Multi-Family,2008-05-15T00:00:00Z,170000.0,38.490606,-121.410173,170000.0,170000.0
7740 DIXIE LOU ST,95832,CA,SACRAMENTO,3,2,1232,Residential,2008-05-15T00:00:00Z,,38.475853,-121.47703899999999,181756.2,172250.0
7342 DAVE ST,95828,CA,SACRAMENTO,3,1,1638,Residential,2008-05-15T00:00:00Z,170725.0,38.490821999999994,-121.40164299999999,170725.0,170725.0
7687 HOWERTON DR,95831,CA,SACRAMENTO,2,2,1177,Residential,2008-05-15T00:00:00Z,,38.480859,-121.539745,341120.0,360500.0
26 KAMSON CT,95833,CA,SACRAMENTO,3,2,1582,Residential,2008-05-15T00:00:00Z,172000.0,38.622794,-121.499173,172000.0,172000.0
7045 PEEVEY CT,95823,CA,SACRAMENTO,2,2,904,Residential,2008-05-15T00:00:00Z,173056.0,38.502254,-121.451444,173056.0,173056.0
8916 GABLES MILL PL,95758,CA,ELK GROVE,3,2,1340,Residential,2008-05-15T00:00:00Z,174000.0,38.433919,-121.422347,174000.0,174000.0
1140 EDMONTON DR,95833,CA,SACRAMENTO,3,2,1204,Residential,2008-05-15T00:00:00Z,,38.62457,-121.48691299999999,202059.33333333334,207450.0
8879 APPLE PEAR CT,95624,CA,ELK GROVE,4,2,1477,Residential,2008-05-15T00:00:00Z,,38.44574,-121.3725,253319.37931034484,233500.0
9 WIND CT,95823,CA,SACRAMENTO,4,2,1497,Residential,2008-05-15T00:00:00Z,179500.0,38.45073,-121.42752800000001,179500.0,179500.0
8570 SHERATON DR,95628,CA,FAIR OAKS,3,1,960,Residential,2008-05-15T00:00:00Z,185000.0,38.667254,-121.24070800000001,185000.0,185000.0
1550 TOPANGA LN Unit 207,95648,CA,LINCOLN,0,0,0,Condo,2008-05-15T00:00:00Z,188000.0,38.884170000000005,-121.270222,188000.0,188000.0
1080 RIO NORTE WAY,95834,CA,SACRAMENTO,3,2,1428,Residential,2008-05-15T00:00:00Z,188700.0,38.634335,-121.486098,188700.0,188700.0
5501 VALLETTA WAY,95820,CA,SACRAMENTO,3,1,1039,Residential,2008-05-15T00:00:00Z,189000.0,38.530144,-121.43749,189000.0,189000.0
5624 MEMORY LN,95628,CA,FAIR OAKS,3,1,1529,Residential,2008-05-15T00:00:00Z,189000.0,38.66745,-121.2364,189000.0,189000.0
6622 WILLOWLEAF DR,95621,CA,CITRUS HEIGHTS,4,3,1892,Residential,2008-05-15T00:00:00Z,189836.0,38.699714,-121.31163500000001,189836.0,189836.0
27 MEGAN CT,95838,CA,SACRAMENTO,4,2,1887,Residential,2008-05-15T00:00:00Z,190000.0,38.649258,-121.46530800000001,190000.0,190000.0
6601 WOODMORE OAKS DR,95662,CA,ORANGEVALE,3,2,1294,Residential,2008-05-15T00:00:00Z,191250.0,38.687006,-121.254319,191250.0,191250.0
1973 DANVERS WAY,95832,CA,SACRAMENTO,3,2,1638,Residential,2008-05-15T00:00:00Z,191675.0,38.477568,-121.492574,191675.0,191675.0
8001 ARROYO VISTA DR,95823,CA,SACRAMENTO,3,2,1677,Residential,2008-05-15T00:00:00Z,195500.0,38.46734,-121.419843,195500.0,195500.0
7409 VOYAGER WAY,95621,CA,CITRUS HEIGHTS,3,1,1073,Residential,2008-05-15T00:00:00Z,,38.700717,-121.3133,179974.0,183918.0
815 CROSSWIND DR,95838,CA,SACRAMENTO,3,2,1231,Residential,2008-05-15T00:00:00Z,200000.0,38.651385999999995,-121.45042,200000.0,200000.0
5509 LAGUNA CREST WAY,95758,CA,ELK GROVE,3,2,1175,Residential,2008-05-15T00:00:00Z,200000.0,38.42442,-121.440357,200000.0,200000.0
8424 MERRY HILL WAY,95624,CA,ELK GROVE,3,2,1416,Residential,2008-05-15T00:00:00Z,200000.0,38.452075,-121.36646100000002,200000.0,200000.0
1525 PENNSYLVANIA AVE,95691,CA,WEST SACRAMENTO,0,0,0,Residential,2008-05-15T00:00:00Z,,38.569943,-121.52753899999999,156000.0,156000.0
5954 BRIDGECROSS DR,95835,CA,SACRAMENTO,3,2,1358,Residential,2008-05-15T00:00:00Z,201528.0,38.68197,-121.500025,201528.0,201528.0
8789 SEQUOIA WOOD CT,95624,CA,ELK GROVE,4,2,1609,Residential,2008-05-15T00:00:00Z,204750.0,38.438818,-121.37443,204750.0,204750.0
6600 SILVERTHORNE CIR,95842,CA,SACRAMENTO,4,3,1968,Residential,2008-05-15T00:00:00Z,205000.0,38.68607,-121.34236899999999,205000.0,205000.0
2221 2ND AVE,95818,CA,SACRAMENTO,2,2,1089,Residential,2008-05-15T00:00:00Z,,38.555781,-121.485331,296254.0,295512.0
3230 SMATHERS WAY,95608,CA,CARMICHAEL,3,2,1296,Residential,2008-05-15T00:00:00Z,205900.0,38.623371999999996,-121.34766499999999,205900.0,205900.0
5209 LAGUNA CREST WAY,95758,CA,ELK GROVE,2,2,1189,Residential,2008-05-15T00:00:00Z,207000.0,38.424421,-121.44391499999999,207000.0,207000.0
416 LEITCH AVE,95815,CA,SACRAMENTO,2,1,795,Residential,2008-05-15T00:00:00Z,207973.0,38.612694,-121.45666899999999,207973.0,207973.0
2100 BEATTY WAY,95747,CA,ROSEVILLE,3,2,1371,Residential,2008-05-15T00:00:00Z,208250.0,38.737882,-121.30814199999999,208250.0,208250.0
6920 GILLINGHAM WAY,95660,CA,NORTH HIGHLANDS,3,1,1310,Residential,2008-05-15T00:00:00Z,208318.0,38.694278999999995,-121.373395,208318.0,208318.0
82 WILDFLOWER DR,95632,CA,GALT,3,2,1262,Residential,2008-05-15T00:00:00Z,209347.0,38.259708,-121.31161599999999,209347.0,209347.0
8652 BANTON CIR,95624,CA,ELK GROVE,4,2,1740,Residential,2008-05-15T00:00:00Z,211500.0,38.444,-121.370993,211500.0,211500.0
8428 MISTY PASS WAY,95843,CA,ANTELOPE,3,2,1517,Residential,2008-05-15T00:00:00Z,212000.0,38.722959,-121.34711499999999,212000.0,212000.0
7958 ROSEVIEW WAY,95828,CA,SACRAMENTO,3,2,1450,Residential,2008-05-15T00:00:00Z,213000.0,38.467836,-121.410366,213000.0,213000.0
9020 LUKEN CT,95624,CA,ELK GROVE,3,2,1416,Residential,2008-05-15T00:00:00Z,216000.0,38.451398,-121.36661399999998,216000.0,216000.0
7809 VALLECITOS WAY,95828,CA,SACRAMENTO,3,1,888,Residential,2008-05-15T00:00:00Z,216021.0,38.508217,-121.411207,216021.0,216021.0
8445 OLD AUBURN RD,95610,CA,CITRUS HEIGHTS,3,2,1882,Residential,2008-05-15T00:00:00Z,219000.0,38.715423,-121.246743,219000.0,219000.0
10085 ATKINS DR,95757,CA,ELK GROVE,3,2,1302,Residential,2008-05-15T00:00:00Z,219794.0,38.390893,-121.437821,219794.0,219794.0
9185 CERROLINDA CIR,95758,CA,ELK GROVE,3,2,1418,Residential,2008-05-15T00:00:00Z,220000.0,38.424496999999995,-121.42659499999999,220000.0,220000.0
9197 CORTINA CIR,95678,CA,ROSEVILLE,3,2,0,Condo,2008-05-15T00:00:00Z,220000.0,38.793152,-121.290025,220000.0,220000.0
5429 HESPER WAY,95608,CA,CARMICHAEL,4,2,1319,Residential,2008-05-15T00:00:00Z,220000.0,38.665104,-121.315901,220000.0,220000.0
1178 WARMWOOD CT,95632,CA,GALT,4,2,1770,Residential,2008-05-15T00:00:00Z,220000.0,38.289544,-121.28460700000001,220000.0,220000.0
4900 ELUDE CT,95842,CA,SACRAMENTO,4,2,1627,Residential,2008-05-15T00:00:00Z,223000.0,38.696740000000005,-121.35051899999999,223000.0,223000.0
3557 SODA WAY,95834,CA,SACRAMENTO,0,0,0,Residential,2008-05-15T00:00:00Z,224000.0,38.631026,-121.501879,224000.0,224000.0
3528 SAINT GEORGE DR,95821,CA,SACRAMENTO,3,1,1040,Residential,2008-05-15T00:00:00Z,,38.629468,-121.37644499999999,167666.66666666666,140000.0
7381 WASHBURN WAY,95660,CA,NORTH HIGHLANDS,3,1,960,Residential,2008-05-15T00:00:00Z,224252.0,38.70355,-121.375103,224252.0,224252.0
2181 WINTERHAVEN CIR,95682,CA,CAMERON PARK,3,2,0,Residential,2008-05-15T00:00:00Z,224500.0,38.69757,-120.99573899999999,224500.0,224500.0
7540 HICKORY AVE,95662,CA,ORANGEVALE,3,1,1456,Residential,2008-05-15T00:00:00Z,225000.0,38.703056,-121.235221,225000.0,225000.0
5024 CHAMBERLIN CIR,95757,CA,ELK GROVE,3,2,1450,Residential,2008-05-15T00:00:00Z,228000.0,38.389756,-121.446246,228000.0,228000.0
2400 INVERNESS DR,95648,CA,LINCOLN,3,2,1358,Residential,2008-05-15T00:00:00Z,229027.0,38.897814000000004,-121.32469099999999,229027.0,229027.0
5 BISHOPGATE CT,95823,CA,SACRAMENTO,4,2,1329,Residential,2008-05-15T00:00:00Z,229500.0,38.467936,-121.445477,229500.0,229500.0
5601 REXLEIGH DR,95823,CA,SACRAMENTO,4,2,1715,Residential,2008-05-15T00:00:00Z,230000.0,38.445342,-121.44150400000001,230000.0,230000.0
1909 YARNELL WAY,95758,CA,ELK GROVE,3,2,1262,Residential,2008-05-15T00:00:00Z,230000.0,38.417382,-121.484325,230000.0,230000.0
9169 GARLINGTON CT,95829,CA,SACRAMENTO,4,3,2280,Residential,2008-05-15T00:00:00Z,232425.0,38.457679,-121.35961999999999,232425.0,232425.0
6932 RUSKUT WAY,95823,CA,SACRAMENTO,3,2,1477,Residential,2008-05-15T00:00:00Z,234000.0,38.499893,-121.45889,234000.0,234000.0
7933 DAFFODIL WAY,95610,CA,CITRUS HEIGHTS,3,2,1216,Residential,2008-05-15T00:00:00Z,235000.0,38.708824,-121.256803,235000.0,235000.0
8304 RED FOX WAY,95758,CA,ELK GROVE,4,2,1685,Residential,2008-05-15T00:00:00Z,235301.0,38.417,-121.397424,235301.0,235301.0
3882 YELLOWSTONE LN,95762,CA,EL DORADO HILLS,3,2,1362,Residential,2008-05-15T00:00:00Z,235738.0,38.655245,-121.075915,235738.0,235738.0
