street,city,state,zip,beds,baths,sq__ft,type,sale_date,price,latitude,longitude
9127 NEWHALL DR Unit 34,SACRAMENTO,CA,95826,1,1,611,Condo,2008-05-15T00:00:00Z,,38.542419,-121.359904
9127 NEWHALL DR Unit 34,SACRAMENTO,CA,95826,1,1,611,Condo,2008-05-15T00:00:00Z,,38.542419,-121.359904
5937 BAMFORD DR,SACRAMENTO,CA,95823,2,1,876,Residential,2008-05-15T00:00:00Z,61000,38.471139,-121.432255
5672 HILLSDALE BLVD,SACRAMENTO,CA,95842,2,1,933,Condo,2008-05-15T00:00:00Z,62000,38.670467,-121.359799
3920 39TH ST,SACRAMENTO,CA,95820,2,1,864,Residential,2008-05-15T00:00:00Z,68566,38.539213,-121.46393
701 JESSIE AVE,SACRAMENTO,CA,95838,2,1,1011,Residential,2008-05-15T00:00:00Z,70000,38.643978,-121.449562
83 ARCADE BLVD,SACRAMENTO,CA,95815,4,2,1158,Residential,2008-05-15T00:00:00Z,80000,38.618716,-121.466327
83 ARCADE BLVD,SACRAMENTO,CA,95815,4,2,1158,Residential,2008-05-15T00:00:00Z,80000,38.618716,-121.466327
601 REGGINALD WAY,SACRAMENTO,CA,95838,3,2,1092,Residential,2008-05-15T00:00:00Z,85500,38.64472,-121.452228
550 DEL VERDE CIR,SACRAMENTO,CA,95833,2,1,956,Condo,2008-05-15T00:00:00Z,92000,38.627147,-121.500799
4113 DAYSTAR CT,SACRAMENTO,CA,95824,2,2,1139,Residential,2008-05-15T00:00:00Z,93600,38.520469,-121.458606
4113 DAYSTAR CT,SACRAMENTO,CA,95824,2,2,1139,Residential,2008-05-15T00:00:00Z,93600,38.520469,-121.458606
7374 TISDALE WAY,SACRAMENTO,CA,95822,3,1,1058,Residential,2008-05-15T00:00:00Z,,38.488238,-121.472561
3348 RIO LINDA BLVD,SACRAMENTO,CA,95838,3,2,1040,Residential,2008-05-15T00:00:00Z,97750,38.628842,-121.446127
3935 LIMESTONE WAY,SACRAMENTO,CA,95823,3,2,1354,Residential,2008-05-15T00:00:00Z,104000,38.484374,-121.463157
3935 LIMESTONE WAY,SACRAMENTO,CA,95823,3,2,1354,Residential,2008-05-15T00:00:00Z,104000,38.484374,-121.463157
6208 GRATTAN WAY,NORTH HIGHLANDS,CA,95660,3,1,1051,Residential,2008-05-15T00:00:00Z,105000,38.679279,-121.376615
6208 GRATTAN WAY,NORTH HIGHLANDS,CA,95660,3,1,1051,Residential,2008-05-15T00:00:00Z,105000,38.679279,-121.376615
739 E WOODSIDE LN Unit E,SACRAMENTO,CA,95825,1,1,682,Condo,2008-05-15T00:00:00Z,107666,38.578675,-121.409951
4225 46TH AVE,SACRAMENTO,CA,95824,3,1,1161,Residential,2008-05-15T00:00:00Z,109000,38.511893,-121.457676
1434 BELL AVE,SACRAMENTO,CA,95838,3,1,1004,Residential,2008-05-15T00:00:00Z,110000,38.647398,-121.432914
5628 GEORGIA DR,NORTH HIGHLANDS,CA,95660,3,1,1229,Residential,2008-05-15T00:00:00Z,110000,38.669587,-121.379879
5628 GEORGIA DR,NORTH HIGHLANDS,CA,95660,3,1,1229,Residential,2008-05-15T00:00:00Z,110000,38.669587,-121.379879
7629 BETH ST,SACRAMENTO,CA,95832,3,2,1249,Residential,2008-05-15T00:00:00Z,112500,38.480126,-121.487869
2277 BABETTE WAY,SACRAMENTO,CA,95832,3,2,1161,Residential,2008-05-15T00:00:00Z,,38.479593,-121.48434
6561 WEATHERFORD WAY,SACRAMENTO,CA,95823,3,1,1010,Residential,2008-05-15T00:00:00Z,116000,38.465551,-121.42661
3035 ESTEPA DR Unit 5C,CAMERON PARK,CA,95682,0,0,0,Condo,2008-05-15T00:00:00Z,119000,38.681393,-120.996713
5136 CABOT CIR,SACRAMENTO,CA,95820,4,2,1462,Residential,2008-05-15T00:00:00Z,121500,38.528479,-121.411806
7730 ROBINETTE RD,SACRAMENTO,CA,95828,3,2,1269,Residential,2008-05-15T00:00:00Z,122000,38.47709,-121.410569
87 LACAM CIR,SACRAMENTO,CA,95820,2,2,1188,Residential,2008-05-15T00:00:00Z,123675,38.532359,-121.41167
1691 NOGALES ST,SACRAMENTO,CA,95838,4,2,1570,Residential,2008-05-15T00:00:00Z,126854,38.631925,-121.427775
3118 42ND ST,SACRAMENTO,CA,95817,3,2,1093,Residential,2008-05-15T00:00:00Z,127059,38.546091,-121.457745
7517 50TH AVE,SACRAMENTO,CA,95828,3,1,962,Residential,2008-05-15T00:00:00Z,128687,38.507339,-121.416267
4071 EVALITA WAY,SACRAMENTO,CA,95823,3,2,1089,Residential,2008-05-15T00:00:00Z,129500,38.466388,-121.458861
7928 36TH AVE,SACRAMENTO,CA,95824,3,2,1127,Residential,2008-05-15T00:00:00Z,130000,38.52049,-121.411383
7928 36TH AVE,SACRAMENTO,CA,95824,3,2,1127,Residential,2008-05-15T00:00:00Z,130000,38.52049,-121.411383
6631 DEMARET DR,SACRAMENTO,CA,95822,4,2,1309,Residential,2008-05-15T00:00:00Z,131750,38.506382,-121.483574
7043 9TH AVE,RIO LINDA,CA,95673,2,1,970,Residential,2008-05-15T00:00:00Z,132000,38.695589,-121.444133
97 KENNELFORD CIR,SACRAMENTO,CA,95823,3,2,1144,Residential,2008-05-15T00:00:00Z,134000,38.462376,-121.426556
2636 TRONERO WAY,RANCHO CORDOVA,CA,95670,3,1,1000,Residential,2008-05-15T00:00:00Z,134000,38.593049,-121.30304
1530 TOPANGA LN Unit 204,LINCOLN,CA,95648,0,0,0,Condo,2008-05-15T00:00:00Z,138000,38.88415,-121.270277
3604 KODIAK WAY,ANTELOPE,CA,95843,3,2,1206,Residential,2008-05-15T00:00:00Z,142000,38.706175,-121.379776
2149 COTTAGE WAY,SACRAMENTO,CA,95825,3,1,1285,Residential,2008-05-15T00:00:00Z,143012,38.603593,-121.417011
8632 PRAIRIEWOODS DR,SACRAMENTO,CA,95828,3,2,1543,Residential,2008-05-15T00:00:00Z,145846,38.477563,-121.384382
612 STONE BLVD,WEST SACRAMENTO,CA,95691,2,1,884,Residential,2008-05-15T00:00:00Z,147000,38.563084,-121.535579
4180 12TH AVE,SACRAMENTO,CA,95817,3,1,1019,Residential,2008-05-15T00:00:00Z,148750,38.54117,-121.458129
8025 ARROYO VISTA DR,SACRAMENTO,CA,95823,4,2,1392,Residential,2008-05-15T00:00:00Z,,38.46654,-121.419029
5754 WALERGA RD Unit 4,SACRAMENTO,CA,95842,2,1,924,Condo,2008-05-15T00:00:00Z,150454,38.672567,-121.356754
5754 WALERGA RD Unit 4,SACRAMENTO,CA,95842,2,1,924,Condo,2008-05-15T00:00:00Z,150454,38.672567,-121.356754
8 LA ROCAS CT,SACRAMENTO,CA,95823,3,2,1217,Residential,2008-05-15T00:00:00Z,151087,38.46616,-121.448283
8636 LONGSPUR WAY,ANTELOPE,CA,95843,3,2,1670,Residential,2008-05-15T00:00:00Z,157296,38.725873,-121.35856
1941 EXPEDITION WAY,SACRAMENTO,CA,95832,3,2,1302,Residential,2008-05-15T00:00:00Z,157500,38.473775,-121.493777
4351 TURNBRIDGE DR,SACRAMENTO,CA,95823,3,2,1488,Residential,2008-05-15T00:00:00Z,160000,38.502034,-121.456027
6513 HOLIDAY WAY,NORTH HIGHLANDS,CA,95660,3,2,1373,Residential,2008-05-15T00:00:00Z,160000,38.685361,-121.376938
8321 MISTLETOE WAY,CITRUS HEIGHTS,CA,95621,4,2,1381,Residential,2008-05-15T00:00:00Z,161250,38.717738,-121.308322
8321 MISTLETOE WAY,CITRUS HEIGHTS,CA,95621,4,2,1381,Residential,2008-05-15T00:00:00Z,161250,38.717738,-121.308322
5920 VALLEY GLEN WAY,SACRAMENTO,CA,95823,3,2,1265,Residential,2008-05-15T00:00:00Z,164000,38.462821,-121.433135
2601 SAN FERNANDO WAY,SACRAMENTO,CA,95818,2,1,881,Residential,2008-05-15T00:00:00Z,165000,38.556178,-121.476256
501 POPLAR AVE,WEST SACRAMENTO,CA,95691,0,0,0,Residential,2008-05-15T00:00:00Z,165000,38.584526,-121.534609
8008 SAINT HELENA CT,SACRAMENTO,CA,95829,4,2,1608,Residential,2008-05-15T00:00:00Z,165750,38.467012,-121.359969
6517 DONEGAL DR,CITRUS HEIGHTS,CA,95621,3,1,1344,Residential,2008-05-15T00:00:00Z,,38.681554,-121.312934
1001 RIO NORTE WAY,SACRAMENTO,CA,95834,3,2,1202,Residential,2008-05-15T00:00:00Z,169000,38.634292,-121.485106
604 P ST,LINCOLN,CA,95648,3,2,1104,Residential,2008-05-15T00:00:00Z,170000,38.893168,-121.305398
10001 WOODCREEK OAKS BLVD Unit 815,ROSEVILLE,CA,95747,2,2,0,Condo,2008-05-15T00:00:00Z,170000,38.795529,-121.328819
10001 WOODCREEK OAKS BLVD Unit 815,ROSEVILLE,CA,95747,2,2,0,Condo,2008-05-15T00:00:00Z,170000,38.795529,-121.328819
7351 GIGI PL,SACRAMENTO,CA,95828,4,2,1859,Multi-Family,2008-05-15T00:00:00Z,170000,38.490606,-121.410173
7740 DIXIE LOU ST,SACRAMENTO,CA,95832,3,2,1232,Residential,2008-05-15T00:00:00Z,,38.475853,-121.477039
7342 DAVE ST,SACRAMENTO,CA,95828,3,1,1638,Residential,2008-05-15T00:00:00Z,170725,38.490822,-121.401643
7687 HOWERTON DR,SACRAMENTO,CA,95831,2,2,1177,Residential,2008-05-15T00:00:00Z,,38.480859,-121.539745
26 KAMSON CT,SACRAMENTO,CA,95833,3,2,1582,Residential,2008-05-15T00:00:00Z,172000,38.622794,-121.499173
26 KAMSON CT,SACRAMENTO,CA,95833,3,2,1582,Residential,2008-05-15T00:00:00Z,172000,38.622794,-121.499173
7045 PEEVEY CT,SACRAMENTO,CA,95823,2,2,904,Residential,2008-05-15T00:00:00Z,173056,38.502254,-121.451444
8916 GABLES MILL PL,ELK GROVE,CA,95758,3,2,1340,Residential,2008-05-15T00:00:00Z,174000,38.433919,-121.422347
1140 EDMONTON DR,SACRAMENTO,CA,95833,3,2,1204,Residential,2008-05-15T00:00:00Z,,38.62457,-121.486913
1140 EDMONTON DR,SACRAMENTO,CA,95833,3,2,1204,Residential,2008-05-15T00:00:00Z,,38.62457,-121.486913
8879 APPLE PEAR CT,ELK GROVE,CA,95624,4,2,1477,Residential,2008-05-15T00:00:00Z,,38.44574,-121.3725
8879 APPLE PEAR CT,ELK GROVE,CA,95624,4,2,1477,Residential,2008-05-15T00:00:00Z,,38.44574,-121.3725
9 WIND CT,SACRAMENTO,CA,95823,4,2,1497,Residential,2008-05-15T00:00:00Z,179500,38.45073,-121.427528
8570 SHERATON DR,FAIR OAKS,CA,95628,3,1,960,Residential,2008-05-15T00:00:00Z,185000,38.667254,-121.240708
1550 TOPANGA LN Unit 207,LINCOLN,CA,95648,0,0,0,Condo,2008-05-15T00:00:00Z,188000,38.88417,-121.270222
1080 RIO NORTE WAY,SACRAMENTO,CA,95834,3,2,1428,Residential,2008-05-15T00:00:00Z,188700,38.634335,-121.486098
1080 RIO NORTE WAY,SACRAMENTO,CA,95834,3,2,1428,Residential,2008-05-15T00:00:00Z,188700,38.634335,-121.486098
5501 VALLETTA WAY,SACRAMENTO,CA,95820,3,1,1039,Residential,2008-05-15T00:00:00Z,189000,38.530144,-121.43749
5624 MEMORY LN,FAIR OAKS,CA,95628,3,1,1529,Residential,2008-05-15T00:00:00Z,189000,38.66745,-121.2364
6622 WILLOWLEAF DR,CITRUS HEIGHTS,CA,95621,4,3,1892,Residential,2008-05-15T00:00:00Z,189836,38.699714,-121.311635
27 MEGAN CT,SACRAMENTO,CA,95838,4,2,1887,Residential,2008-05-15T00:00:00Z,190000,38.649258,-121.465308
6601 WOODMORE OAKS DR,ORANGEVALE,CA,95662,3,2,1294,Residential,2008-05-15T00:00:00Z,191250,38.687006,-121.254319
1973 DANVERS WAY,SACRAMENTO,CA,95832,3,2,1638,Residential,2008-05-15T00:00:00Z,191675,38.477568,-121.492574
8001 ARROYO VISTA DR,SACRAMENTO,CA,95823,3,2,1677,Residential,2008-05-15T00:00:00Z,195500,38.46734,-121.419843
8001 ARROYO VISTA DR,SACRAMENTO,CA,95823,3,2,1677,Residential,2008-05-15T00:00:00Z,195500,38.46734,-121.419843
7409 VOYAGER WAY,CITRUS HEIGHTS,CA,95621,3,1,1073,Residential,2008-05-15T00:00:00Z,,38.700717,-121.3133
7409 VOYAGER WAY,CITRUS HEIGHTS,CA,95621,3,1,1073,Residential,2008-05-15T00:00:00Z,,38.700717,-121.3133
815 CROSSWIND DR,SACRAMENTO,CA,95838,3,2,1231,Residential,2008-05-15T00:00:00Z,200000,38.651386,-121.45042
5509 LAGUNA CREST WAY,ELK GROVE,CA,95758,3,2,1175,Residential,2008-05-15T00:00:00Z,200000,38.42442,-121.440357
8424 MERRY HILL WAY,ELK GROVE,CA,95624,3,2,1416,Residential,2008-05-15T00:00:00Z,200000,38.452075,-121.366461
1525 PENNSYLVANIA AVE,WEST SACRAMENTO,CA,95691,0,0,0,Residential,2008-05-15T00:00:00Z,,38.569943,-121.527539
5954 BRIDGECROSS DR,SACRAMENTO,CA,95835,3,2,1358,Residential,2008-05-15T00:00:00Z,201528,38.68197,-121.500025
5954 BRIDGECROSS DR,SACRAMENTO,CA,95835,3,2,1358,Residential,2008-05-15T00:00:00Z,201528,38.68197,-121.500025
8789 SEQUOIA WOOD CT,ELK GROVE,CA,95624,4,2,1609,Residential,2008-05-15T00:00:00Z,204750,38.438818,-121.37443
6600 SILVERTHORNE CIR,SACRAMENTO,CA,95842,4,3,1968,Residential,2008-05-15T00:00:00Z,205000,38.68607,-121.342369
2221 2ND AVE,SACRAMENTO,CA,95818,2,2,1089,Residential,2008-05-15T00:00:00Z,,38.555781,-121.485331
3230 SMATHERS WAY,CARMICHAEL,CA,95608,3,2,1296,Residential,2008-05-15T00:00:00Z,205900,38.623372,-121.347665
3230 SMATHERS WAY,CARMICHAEL,CA,95608,3,2,1296,Residential,2008-05-15T00:00:00Z,205900,38.623372,-121.347665
5209 LAGUNA CREST WAY,ELK GROVE,CA,95758,2,2,1189,Residential,2008-05-15T00:00:00Z,207000,38.424421,-121.443915
416 LEITCH AVE,SACRAMENTO,CA,95815,2,1,795,Residential,2008-05-15T00:00:00Z,207973,38.612694,-121.456669
2100 BEATTY WAY,ROSEVILLE,CA,95747,3,2,1371,Residential,2008-05-15T00:00:00Z,208250,38.737882,-121.308142
6920 GILLINGHAM WAY,NORTH HIGHLANDS,CA,95660,3,1,1310,Residential,2008-05-15T00:00:00Z,208318,38.694279,-121.373395
82 WILDFLOWER DR,GALT,CA,95632,3,2,1262,Residential,2008-05-15T00:00:00Z,209347,38.259708,-121.311616
8652 BANTON CIR,ELK GROVE,CA,95624,4,2,1740,Residential,2008-05-15T00:00:00Z,211500,38.444,-121.370993
8428 MISTY PASS WAY,ANTELOPE,CA,95843,3,2,1517,Residential,2008-05-15T00:00:00Z,212000,38.722959,-121.347115
8428 MISTY PASS WAY,ANTELOPE,CA,95843,3,2,1517,Residential,2008-05-15T00:00:00Z,212000,38.722959,-121.347115
7958 ROSEVIEW WAY,SACRAMENTO,CA,95828,3,2,1450,Residential,2008-05-15T00:00:00Z,213000,38.467836,-121.410366
9020 LUKEN CT,ELK GROVE,CA,95624,3,2,1416,Residential,2008-05-15T00:00:00Z,216000,38.451398,-121.366614
7809 VALLECITOS WAY,SACRAMENTO,CA,95828,3,1,888,Residential,2008-05-15T00:00:00Z,216021,38.508217,-121.411207
8445 OLD AUBURN RD,CITRUS HEIGHTS,CA,95610,3,2,1882,Residential,2008-05-15T00:00:00Z,219000,38.715423,-121.246743
10085 ATKINS DR,ELK GROVE,CA,95757,3,2,1302,Residential,2008-05-15T00:00:00Z,219794,38.390893,-121.437821
10085 ATKINS DR,ELK GROVE,CA,95757,3,2,1302,Residential,2008-05-15T00:00:00Z,219794,38.390893,-121.437821
9185 CERROLINDA CIR,ELK GROVE,CA,95758,3,2,1418,Residential,2008-05-15T00:00:00Z,220000,38.424497,-121.426595
9197 CORTINA CIR,ROSEVILLE,CA,95678,3,2,0,Condo,2008-05-15T00:00:00Z,220000,38.793152,-121.290025
5429 HESPER WAY,CARMICHAEL,CA,95608,4,2,1319,Residential,2008-05-15T00:00:00Z,220000,38.665104,-121.315901
1178 WARMWOOD CT,GALT,CA,95632,4,2,1770,Residential,2008-05-15T00:00:00Z,220000,38.289544,-121.284607
4900 ELUDE CT,SACRAMENTO,CA,95842,4,2,1627,Residential,2008-05-15T00:00:00Z,223000,38.69674,-121.350519
4900 ELUDE CT,SACRAMENTO,CA,95842,4,2,1627,Residential,2008-05-15T00:00:00Z,223000,38.69674,-121.350519
3557 SODA WAY,SACRAMENTO,CA,95834,0,0,0,Residential,2008-05-15T00:00:00Z,224000,38.631026,-121.501879
3528 SAINT GEORGE DR,SACRAMENTO,CA,95821,3,1,1040,Residential,2008-05-15T00:00:00Z,,38.629468,-121.376445
7381 WASHBURN WAY,NORTH HIGHLANDS,CA,95660,3,1,960,Residential,2008-05-15T00:00:00Z,224252,38.70355,-121.375103
2181 WINTERHAVEN CIR,CAMERON PARK,CA,95682,3,2,0,Residential,2008-05-15T00:00:00Z,224500,38.69757,-120.995739
7540 HICKORY AVE,ORANGEVALE,CA,95662,3,1,1456,Residential,2008-05-15T00:00:00Z,225000,38.703056,-121.235221
5024 CHAMBERLIN CIR,ELK GROVE,CA,95757,3,2,1450,Residential,2008-05-15T00:00:00Z,228000,38.389756,-121.446246
5024 CHAMBERLIN CIR,ELK GROVE,CA,95757,3,2,1450,Residential,2008-05-15T00:00:00Z,228000,38.389756,-121.446246
2400 INVERNESS DR,LINCOLN,CA,95648,3,2,1358,Residential,2008-05-15T00:00:00Z,229027,38.897814,-121.324691
5 BISHOPGATE CT,SACRAMENTO,CA,95823,4,2,1329,Residential,2008-05-15T00:00:00Z,229500,38.467936,-121.445477
5601 REXLEIGH DR,SACRAMENTO,CA,95823,4,2,1715,Residential,2008-05-15T00:00:00Z,230000,38.445342,-121.441504
5601 REXLEIGH DR,SACRAMENTO,CA,95823,4,2,1715,Residential,2008-05-15T00:00:00Z,230000,38.445342,-121.441504
1909 YARNELL WAY,ELK GROVE,CA,95758,3,2,1262,Residential,2008-05-15T00:00:00Z,230000,38.417382,-121.484325
9169 GARLINGTON CT,SACRAMENTO,CA,95829,4,3,2280,Residential,2008-05-15T00:00:00Z,232425,38.457679,-121.35962
9169 GARLINGTON CT,SACRAMENTO,CA,95829,4,3,2280,Residential,2008-05-15T00:00:00Z,232425,38.457679,-121.35962
6932 RUSKUT WAY,SACRAMENTO,CA,95823,3,2,1477,Residential,2008-05-15T00:00:00Z,234000,38.499893,-121.45889
7933 DAFFODIL WAY,CITRUS HEIGHTS,CA,95610,3,2,1216,Residential,2008-05-15T00:00:00Z,235000,38.708824,-121.256803
7933 DAFFODIL WAY,CITRUS HEIGHTS,CA,95610,3,2,1216,Residential,2008-05-15T00:00:00Z,235000,38.708824,-121.256803
8304 RED FOX WAY,ELK GROVE,CA,95758,4,2,1685,Residential,2008-05-15T00:00:00Z,235301,38.417,-121.397424
3882 YELLOWSTONE LN,EL DORADO HILLS,CA,95762,3,2,1362,Residential,2008-05-15T00:00:00Z,235738,38.655245,-121.075915
